2026-03-10 09:55:58 | IngestionPipeline | INFO | Standardized Extraction: summary='' domain='Personal' entities=[Entity(name='Alamein Memorial', type='Work', importance=0.5, isolated_context='The Alamein Memorial is a Commonwealth War Graves Commission war memorial in the El Alamein War Cemetery, El Alamein, Egypt. The memorial commemorates 11,866 Commonwealth forces members who died during World War II. The memorial was designed by Hubert Worthington and unveiled by Viscount Montgomery of Alamein on 24 October 1954.'), Entity(name='El Alamein War Cemetery', type='Place', importance=0.5, isolated_context='The Alamein Memorial is in the El Alamein War Cemetery, El Alamein, Egypt.'), Entity(name='El Alamein', type='Place', importance=0.5, isolated_context='El Alamein, Egypt.'), Entity(name='Egypt', type='Place', importance=0.5, isolated_context='Egypt.'), Entity(name='Commonwealth War Graves Commission', type='Organization', importance=0.5, isolated_context='The Alamein Memorial is a Commonwealth War Graves Commission war memorial...'), Entity(name='World War II', type='Event', importance=0.5, isolated_context='who died during World War II.'), Entity(name='Hubert Worthington', type='Person', importance=0.5, isolated_context='The memorial was designed by Hubert Worthington...'), Entity(name='Viscount Montgomery of Alamein', type='Person', importance=0.5, isolated_context='unveiled by Viscount Montgomery of Alamein on 24 October 1954.')] concepts=[Concept(name='World War II', definition='', isolated_context=''), Concept(name='War Memorial', definition='', isolated_context=''), Concept(name='Commonwealth War Graves Commission', definition='', isolated_context='')] tasks=[] persona_traits=[] references=[] relationships=[ExtractedRelationship(source_name='Alamein Memorial', source_type='Work', target_name='El Alamein War Cemetery', target_type='Place', relationship_type='located_in', confidence=0.99, context='The Alamein Memorial is in the El Alamein War Cemetery, El Alamein, Egypt.'), ExtractedRelationship(source_name='Alamein Memorial', source_type='Work', target_name='Commonwealth War Graves Commission', target_type='Organization', relationship_type='part_of', confidence=0.99, context='The Alamein Memorial is a Commonwealth War Graves Commission war memorial...'), ExtractedRelationship(source_name='Alamein Memorial', source_type='Work', target_name='World War II', target_type='Event', relationship_type='occurred_during', confidence=0.99, context='who died during World War II.'), ExtractedRelationship(source_name='Alamein Memorial', source_type='Work', target_name='Hubert Worthington', target_type='Person', relationship_type='designed_by', confidence=0.99, context='The memorial was designed by Hubert Worthington...'), ExtractedRelationship(source_name='Alamein Memorial', source_type='Work', target_name='Viscount Montgomery of Alamein', target_type='Person', relationship_type='unveiled_by', confidence=0.99, context='unveiled by Viscount Montgomery of Alamein on 24 October 1954.')] sentiment='Neutral'
2026-03-10 20:41:10 | IngestionPipeline | INFO | Filtered/Renamed Concepts: ['Business Consulting']
2026-03-10 20:41:10 | IngestionPipeline | INFO | Standardized Extraction: summary='' domain='Personal' entities=[Entity(name='Management consulting', type='Work', importance=0.5, isolated_context='Management consulting is the practice of helping organizations to improve their performance, operating primarily through the analysis of existing organizational problems and the development of plans for improvement.'), Entity(name='organizations', type='Organization', importance=0.5, isolated_context="Organizations may draw upon the services of management consultants for a number of reasons, including gaining external (and presumably objective) advice and access to the consultants' specialized expertise."), Entity(name='management consultants', type='Organization', importance=0.5, isolated_context="Organizations may draw upon the services of management consultants for a number of reasons, including gaining external (and presumably objective) advice and access to the consultants' specialized expertise.")] concepts=[Concept(name='Business Consulting', definition='', isolated_context='')] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-03-10 20:41:10 | IngestionPipeline | INFO | Extracted: 3 entities, 1 concepts, 0 references.
2026-03-10 20:41:10 | IngestionPipeline | INFO | Domain: Personal
2026-03-10 20:41:10 | IngestionPipeline | INFO | Extraction took: 12.9221s
2026-03-10 20:41:10 | IngestionPipeline | INFO | [Ingestion] Using provided title: 'Management consulting'
2026-03-10 20:41:14 | IngestionPipeline | INFO | [Community] Creating new community 'Organizational Performance Improvement Consulting' for 4 nodes
2026-03-10 20:41:14 | IngestionPipeline | INFO | [Community] Assigned 4 nodes to 'Organizational Performance Improvement Consulting'
2026-03-10 20:41:14 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Title for Note f62c3973-0493-4dd2-9cee-02e65941610f: 'Management consulting'
2026-03-10 20:41:14 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Domain for Note f62c3973-0493-4dd2-9cee-02e65941610f: 'Personal'
2026-03-10 20:41:14 | IngestionPipeline | INFO |   [Perf] Graph Storage took: 3.5608s
2026-03-10 20:41:14 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-03-10 20:41:14 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-03-10 20:41:30 | IngestionPipeline | INFO |   [Ingestion] Extracted 2 atomic facts for Entity: organizations
2026-03-10 20:41:30 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: organizations
2026-03-10 20:41:31 | IngestionPipeline | INFO |   Summary updated for Entity: organizations (Title: Organizations: Management Consultants)
2026-03-10 20:41:35 | IngestionPipeline | INFO |   [Ingestion] Extracted 4 atomic facts for Entity: management consulting
2026-03-10 20:41:35 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: management consulting
2026-03-10 20:41:36 | IngestionPipeline | INFO |   Summary updated for Entity: management consulting (Title: Management Consulting Definition)
2026-03-10 20:41:40 | IngestionPipeline | INFO |   [Ingestion] Extracted 4 atomic facts for Concept: business consulting
2026-03-10 20:41:40 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Concept: business consulting
2026-03-10 20:41:41 | IngestionPipeline | INFO |   Summary updated for Concept: business consulting (Title: Management Consulting Services)
2026-03-10 20:41:44 | IngestionPipeline | INFO |   [Ingestion] Extracted 3 atomic facts for Entity: management consultants
2026-03-10 20:41:44 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: management consultants
2026-03-10 20:41:44 | IngestionPipeline | INFO |   Summary updated for Entity: management consultants (Title: Management Consultants Overview)
2026-03-10 20:41:44 | IngestionPipeline | INFO |   [Perf] Summarization took: 30.2993s
2026-03-10 20:41:44 | IngestionPipeline | INFO | [Ingestion] Marked Note f62c3973-0493-4dd2-9cee-02e65941610f as Processed.
2026-03-10 20:41:44 | IngestionPipeline | INFO | 
[Ingestion] Total Pipeline Duration: 46.7887s
2026-03-10 20:41:44 | IngestionPipeline | INFO | [2026-03-10 20:41:44.821110] SUCCESS: Note f62c3973-0493-4dd2-9cee-02e65941610f fully indexed in 46.79s.
2026-03-10 20:41:45 | IngestionPipeline | INFO | [2026-03-10 20:41:45.358937] START: Ingesting Note 7924305c-a387-47ce-8db9-d9e6a32bcf85
2026-03-10 20:41:45 | IngestionPipeline | INFO | Processing Multimedia Sources...
2026-03-10 20:41:45 | IngestionPipeline | INFO | Sempahore Acquired. (Active: 2)
2026-03-10 20:41:45 | IngestionPipeline | INFO | Multimedia processing took: 0.0001s
2026-03-10 20:41:45 | IngestionPipeline | INFO | Extracting Metadata (Knowledge Architect)...
2026-03-10 20:42:04 | IngestionPipeline | INFO | Extraction Completed: summary='' domain='Personal' entities=[Entity(name="2015–16 VCU Rams men's basketball team", type='Work', importance=0.5, isolated_context="The 2015–16 VCU Rams men's basketball team represented Virginia Commonwealth University during the 2015–16 NCAA Division I men's basketball season."), Entity(name='Virginia Commonwealth University', type='Organization', importance=0.5, isolated_context="The 2015–16 VCU Rams men's basketball team represented Virginia Commonwealth University during the 2015–16 NCAA Division I men's basketball season."), Entity(name='Will Wade', type='Person', importance=0.5, isolated_context='It was led by Will Wade, who was leading the program for his first season after previously coaching Chattanooga.'), Entity(name='Chattanooga', type='Organization', importance=0.5, isolated_context='Will Wade, who was leading the program for his first season after previously coaching Chattanooga.'), Entity(name='Shaka Smart', type='Person', importance=0.5, isolated_context='Wade replaced former head coach, Shaka Smart, who resigned from VCU for the vacancy at Texas.'), Entity(name='Texas', type='Place', importance=0.5, isolated_context='Wade replaced former head coach, Shaka Smart, who resigned from VCU for the vacancy at Texas.')] concepts=[Concept(name='College Basketball', definition='', isolated_context=''), Concept(name="NCAA Division I Men's Basketball", definition='', isolated_context='')] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-03-10 20:42:04 | IngestionPipeline | INFO | Filtered/Renamed Entities: ["2015–16 VCU Rams men's basketball team", 'Virginia Commonwealth University', 'Will Wade', 'Chattanooga', 'Shaka Smart', 'Texas']
2026-03-10 20:42:04 | IngestionPipeline | INFO | Filtered/Renamed Concepts: ['College Basketball', "NCAA Division I Men's Basketball"]
2026-03-10 20:42:04 | IngestionPipeline | INFO | Standardized Extraction: summary='' domain='Personal' entities=[Entity(name="2015–16 VCU Rams men's basketball team", type='Work', importance=0.5, isolated_context="The 2015–16 VCU Rams men's basketball team represented Virginia Commonwealth University during the 2015–16 NCAA Division I men's basketball season."), Entity(name='Virginia Commonwealth University', type='Organization', importance=0.5, isolated_context="The 2015–16 VCU Rams men's basketball team represented Virginia Commonwealth University during the 2015–16 NCAA Division I men's basketball season."), Entity(name='Will Wade', type='Person', importance=0.5, isolated_context='It was led by Will Wade, who was leading the program for his first season after previously coaching Chattanooga.'), Entity(name='Chattanooga', type='Organization', importance=0.5, isolated_context='Will Wade, who was leading the program for his first season after previously coaching Chattanooga.'), Entity(name='Shaka Smart', type='Person', importance=0.5, isolated_context='Wade replaced former head coach, Shaka Smart, who resigned from VCU for the vacancy at Texas.'), Entity(name='Texas', type='Place', importance=0.5, isolated_context='Wade replaced former head coach, Shaka Smart, who resigned from VCU for the vacancy at Texas.')] concepts=[Concept(name='College Basketball', definition='', isolated_context=''), Concept(name="NCAA Division I Men's Basketball", definition='', isolated_context='')] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-03-10 20:42:04 | IngestionPipeline | INFO | Extracted: 6 entities, 2 concepts, 0 references.
2026-03-10 20:42:04 | IngestionPipeline | INFO | Domain: Personal
2026-03-10 20:42:04 | IngestionPipeline | INFO | Note complexity upgraded: 8 entities+concepts extracted
2026-03-10 20:42:04 | IngestionPipeline | INFO | Extraction took: 19.6145s
2026-03-10 20:42:04 | IngestionPipeline | INFO | [Agent] Refinement (Reasoning) triggered...
2026-03-10 20:42:10 | IngestionPipeline | INFO | [Ingestion] Using provided title: '2015_16 VCU Rams men_s basketball team'
2026-03-10 20:42:16 | IngestionPipeline | INFO | [Community] Creating new community 'VCU Rams Men's Basketball 2015-16 Season' for 8 nodes
2026-03-10 20:42:16 | IngestionPipeline | INFO | [Community] Assigned 8 nodes to 'VCU Rams Men's Basketball 2015-16 Season'
2026-03-10 20:42:16 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Title for Note 7924305c-a387-47ce-8db9-d9e6a32bcf85: '2015_16 VCU Rams men_s basketball team'
2026-03-10 20:42:16 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Domain for Note 7924305c-a387-47ce-8db9-d9e6a32bcf85: 'Personal'
2026-03-10 20:42:16 | IngestionPipeline | INFO |   [Perf] Graph Storage took: 6.0647s
2026-03-10 20:42:16 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-03-10 20:42:16 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-03-10 20:49:15 | IngestionPipeline | INFO |   [Ingestion] Extracted 4 atomic facts for Entity: will wade
2026-03-10 20:49:15 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: will wade
2026-03-10 20:49:17 | IngestionPipeline | INFO |   Summary updated for Entity: will wade (Title: Will Wade - Basketball Coach)
2026-03-10 20:49:21 | IngestionPipeline | INFO |   [Ingestion] Extracted 5 atomic facts for Entity: 2015–16 vcu rams men's basketball team
2026-03-10 20:49:21 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: 2015–16 vcu rams men's basketball team
2026-03-10 20:49:22 | IngestionPipeline | INFO |   Summary updated for Entity: 2015–16 vcu rams men's basketball team (Title: 2015–16 VCU Rams Team)
2026-03-10 20:49:35 | IngestionPipeline | INFO |   [Ingestion] Extracted 14 atomic facts for Entity: texas
2026-03-10 20:49:35 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 5 context(s) for Entity: texas
2026-03-10 20:49:36 | IngestionPipeline | INFO |   Summary updated for Entity: texas (Title: Texas: Locations and Cases)
2026-03-10 20:49:39 | IngestionPipeline | INFO |   [Ingestion] Extracted 3 atomic facts for Entity: chattanooga
2026-03-10 20:49:39 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: chattanooga
2026-03-10 20:49:39 | IngestionPipeline | INFO |   Summary updated for Entity: chattanooga (Title: Will Wade's Chattanooga Program)
2026-03-10 20:49:44 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 6 context(s) for Entity: virginia commonwealth university
2026-03-10 20:49:45 | IngestionPipeline | INFO |   Summary updated for Entity: virginia commonwealth university (Title: Virginia Commonwealth University)
2026-03-10 20:49:52 | IngestionPipeline | INFO |   [Ingestion] Extracted 4 atomic facts for Concept: ncaa division i men's basketball
2026-03-10 20:49:52 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 5 context(s) for Concept: ncaa division i men's basketball
2026-03-10 20:49:53 | IngestionPipeline | INFO |   Summary updated for Concept: ncaa division i men's basketball (Title: NCAA Division I Men's Basketball)
2026-03-10 20:50:10 | IngestionPipeline | INFO |   [Ingestion] Extracted 8 atomic facts for Concept: college basketball
2026-03-10 20:50:10 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 17 context(s) for Concept: college basketball
2026-03-10 20:50:11 | IngestionPipeline | INFO |   Summary updated for Concept: college basketball (Title: College Basketball Teams)
2026-03-10 20:50:16 | IngestionPipeline | INFO |   [Ingestion] Extracted 5 atomic facts for Entity: shaka smart
2026-03-10 20:50:16 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 5 context(s) for Entity: shaka smart
2026-03-10 20:50:16 | IngestionPipeline | INFO |   Summary updated for Entity: shaka smart (Title: Shaka Smart Coaching Details)
2026-03-10 20:50:16 | IngestionPipeline | INFO |   [Perf] Summarization took: 480.6091s
2026-03-10 20:50:16 | IngestionPipeline | INFO | [Ingestion] Marked Note 7924305c-a387-47ce-8db9-d9e6a32bcf85 as Processed.
2026-03-10 20:50:16 | IngestionPipeline | INFO | 
[Ingestion] Total Pipeline Duration: 511.4632s
2026-03-10 20:50:16 | IngestionPipeline | INFO | [2026-03-10 20:50:16.892192] SUCCESS: Note 7924305c-a387-47ce-8db9-d9e6a32bcf85 fully indexed in 511.46s.
2026-03-10 20:50:17 | IngestionPipeline | INFO | [2026-03-10 20:50:17.125888] START: Ingesting Note f6c54a9f-9b5c-4d5c-846a-56281c1a8ab6
2026-03-10 20:50:17 | IngestionPipeline | INFO | Processing Multimedia Sources...
2026-03-10 20:50:17 | IngestionPipeline | INFO | Sempahore Acquired. (Active: 2)
2026-03-10 20:50:17 | IngestionPipeline | INFO | Multimedia processing took: 0.0001s
2026-03-10 20:50:17 | IngestionPipeline | INFO | Extracting Metadata (Knowledge Architect)...
2026-03-10 20:50:42 | IngestionPipeline | INFO | Extraction Completed: summary='' domain='Personal' entities=[Entity(name='The Birds on the Trees', type='Work', importance=0.5, isolated_context="The Birds on the Trees is a novel by Nina Bawden first published in 1970 about a middle-class English family whose 19-year-old son does not live up to his parents' expectations."), Entity(name='Nina Bawden', type='Person', importance=0.5, isolated_context="The Birds on the Trees is a novel by Nina Bawden first published in 1970 about a middle-class English family whose 19-year-old son does not live up to his parents' expectations."), Entity(name='1970', type='Event', importance=0.5, isolated_context="The Birds on the Trees is a novel by Nina Bawden first published in 1970 about a middle-class English family whose 19-year-old son does not live up to his parents' expectations."), Entity(name='English', type='Place', importance=0.5, isolated_context="The Birds on the Trees is a novel by Nina Bawden first published in 1970 about a middle-class English family whose 19-year-old son does not live up to his parents' expectations."), Entity(name='family', type='Organization', importance=0.5, isolated_context="The Birds on the Trees is a novel by Nina Bawden first published in 1970 about a middle-class English family whose 19-year-old son does not live up to his parents' expectations."), Entity(name='son', type='Person', importance=0.5, isolated_context="The Birds on the Trees is a novel by Nina Bawden first published in 1970 about a middle-class English family whose 19-year-old son does not live up to his parents' expectations."), Entity(name='parents', type='Person', importance=0.5, isolated_context="The Birds on the Trees is a novel by Nina Bawden first published in 1970 about a middle-class English family whose 19-year-old son does not live up to his parents' expectations.")] concepts=[Concept(name='Novel', definition='', isolated_context=''), Concept(name='Family Relationships', definition='', isolated_context=''), Concept(name='Expectations', definition='', isolated_context='')] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-03-10 20:50:42 | IngestionPipeline | INFO | Filtered/Renamed Entities: ['The Birds on the Trees', 'Nina Bawden', '1970', 'English', 'family', 'son', 'parents']
2026-03-10 20:50:42 | IngestionPipeline | INFO | Filtered/Renamed Concepts: ['Novel', 'Family Relationships', 'Expectations']
2026-03-10 20:50:42 | IngestionPipeline | INFO | Standardized Extraction: summary='' domain='Personal' entities=[Entity(name='The Birds on the Trees', type='Work', importance=0.5, isolated_context="The Birds on the Trees is a novel by Nina Bawden first published in 1970 about a middle-class English family whose 19-year-old son does not live up to his parents' expectations."), Entity(name='Nina Bawden', type='Person', importance=0.5, isolated_context="The Birds on the Trees is a novel by Nina Bawden first published in 1970 about a middle-class English family whose 19-year-old son does not live up to his parents' expectations."), Entity(name='1970', type='Event', importance=0.5, isolated_context="The Birds on the Trees is a novel by Nina Bawden first published in 1970 about a middle-class English family whose 19-year-old son does not live up to his parents' expectations."), Entity(name='English', type='Place', importance=0.5, isolated_context="The Birds on the Trees is a novel by Nina Bawden first published in 1970 about a middle-class English family whose 19-year-old son does not live up to his parents' expectations."), Entity(name='family', type='Organization', importance=0.5, isolated_context="The Birds on the Trees is a novel by Nina Bawden first published in 1970 about a middle-class English family whose 19-year-old son does not live up to his parents' expectations."), Entity(name='son', type='Person', importance=0.5, isolated_context="The Birds on the Trees is a novel by Nina Bawden first published in 1970 about a middle-class English family whose 19-year-old son does not live up to his parents' expectations."), Entity(name='parents', type='Person', importance=0.5, isolated_context="The Birds on the Trees is a novel by Nina Bawden first published in 1970 about a middle-class English family whose 19-year-old son does not live up to his parents' expectations.")] concepts=[Concept(name='Novel', definition='', isolated_context=''), Concept(name='Family Relationships', definition='', isolated_context=''), Concept(name='Expectations', definition='', isolated_context='')] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-03-10 20:50:42 | IngestionPipeline | INFO | Extracted: 7 entities, 3 concepts, 0 references.
2026-03-10 20:50:42 | IngestionPipeline | INFO | Domain: Personal
2026-03-10 20:50:42 | IngestionPipeline | INFO | Note complexity upgraded: 10 entities+concepts extracted
2026-03-10 20:50:42 | IngestionPipeline | INFO | Extraction took: 25.7491s
2026-03-10 20:50:42 | IngestionPipeline | INFO | [Agent] Refinement (Reasoning) triggered...
2026-03-10 20:50:46 | IngestionPipeline | INFO |   [Refiner] 🛠️ Patched Extraction: Added 2 new entities.
2026-03-10 20:50:46 | IngestionPipeline | INFO | [Ingestion] Using provided title: 'The Birds on the Trees'
2026-03-10 20:50:51 | IngestionPipeline | INFO | [Community] Creating new community 'Nina Bawden’s “The Birds on the Trees”' for 12 nodes
2026-03-10 20:50:51 | IngestionPipeline | INFO | [Community] Assigned 12 nodes to 'Nina Bawden’s “The Birds on the Trees”'
2026-03-10 20:50:53 | IngestionPipeline | INFO | [Community] Updated summary and embedding for 'Nina Bawden’s “The Birds on the Trees”'
2026-03-10 20:50:53 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Title for Note f6c54a9f-9b5c-4d5c-846a-56281c1a8ab6: 'The Birds on the Trees'
2026-03-10 20:50:53 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Domain for Note f6c54a9f-9b5c-4d5c-846a-56281c1a8ab6: 'Personal'
2026-03-10 20:50:53 | IngestionPipeline | INFO |   [Perf] Graph Storage took: 7.7683s
2026-03-10 20:50:53 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-03-10 20:50:53 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-03-10 20:51:54 | IngestionPipeline | INFO |   [Ingestion] Extracted 3 atomic facts for Entity: parents
2026-03-10 20:51:54 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 2 context(s) for Entity: parents
2026-03-10 20:51:55 | IngestionPipeline | INFO |   Summary updated for Entity: parents (Title: Parents: Church Services, Novel)
2026-03-10 20:52:00 | IngestionPipeline | INFO |   [Ingestion] Extracted 5 atomic facts for Entity: the birds on the trees
2026-03-10 20:52:00 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: the birds on the trees
2026-03-10 20:52:00 | IngestionPipeline | INFO |   Summary updated for Entity: the birds on the trees (Title: The Birds on the Trees)
2026-03-10 20:52:04 | IngestionPipeline | INFO |   [Ingestion] Extracted 4 atomic facts for Concept: family relationships
2026-03-10 20:52:04 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Concept: family relationships
2026-03-10 20:52:05 | IngestionPipeline | INFO |   Summary updated for Concept: family relationships (Title: Family Relationships: The Birds)
2026-03-10 20:52:08 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: son
2026-03-10 20:52:09 | IngestionPipeline | INFO |   Summary updated for Entity: son (Title: Nina Bawden's Son)
2026-03-10 20:52:19 | IngestionPipeline | INFO |   [Ingestion] Extracted 8 atomic facts for Concept: novel
2026-03-10 20:52:19 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 5 context(s) for Concept: novel
2026-03-10 20:52:20 | IngestionPipeline | INFO |   Summary updated for Concept: novel (Title: Novel Listings)
2026-03-10 20:52:24 | IngestionPipeline | INFO |   [Ingestion] Extracted 4 atomic facts for Entity: nina bawden
2026-03-10 20:52:24 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: nina bawden
2026-03-10 20:52:25 | IngestionPipeline | INFO |   Summary updated for Entity: nina bawden (Title: Nina Bawden - Author)
2026-03-10 20:52:28 | IngestionPipeline | INFO |   [Ingestion] Extracted 3 atomic facts for Entity: english
2026-03-10 20:52:28 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 4 context(s) for Entity: english
2026-03-10 20:52:29 | IngestionPipeline | INFO |   Summary updated for Entity: english (Title: English Language Knowledge Graph)
2026-03-10 20:52:32 | IngestionPipeline | INFO |   [Ingestion] Extracted 3 atomic facts for Concept: expectations
2026-03-10 20:52:32 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Concept: expectations
2026-03-10 20:52:33 | IngestionPipeline | INFO |   Summary updated for Concept: expectations (Title: Expectations in The Birds)
2026-03-10 20:52:36 | IngestionPipeline | INFO |   [Ingestion] Extracted 3 atomic facts for Entity: middle-class
2026-03-10 20:52:36 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: middle-class
2026-03-10 20:52:37 | IngestionPipeline | INFO |   Summary updated for Entity: middle-class (Title: Middle-Class Family in Novel)
2026-03-10 20:52:42 | IngestionPipeline | INFO |   [Ingestion] Extracted 5 atomic facts for Entity: family
2026-03-10 20:52:42 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: family
2026-03-10 20:52:43 | IngestionPipeline | INFO |   Summary updated for Entity: family (Title: Birds on the Trees)
2026-03-10 20:52:47 | IngestionPipeline | INFO |   [Ingestion] Extracted 2 atomic facts for Entity: 1970
2026-03-10 20:52:47 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 4 context(s) for Entity: 1970
2026-03-10 20:52:47 | IngestionPipeline | INFO |   Summary updated for Entity: 1970 (Title: 1970: Key Events)
2026-03-10 20:52:52 | IngestionPipeline | INFO |   [Ingestion] Extracted 4 atomic facts for Entity: english family
2026-03-10 20:52:52 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: english family
2026-03-10 20:52:52 | IngestionPipeline | INFO |   Summary updated for Entity: english family (Title: English Family - Novel Details)
2026-03-10 20:52:52 | IngestionPipeline | INFO |   [Perf] Summarization took: 118.3406s
2026-03-10 20:52:52 | IngestionPipeline | INFO | [Ingestion] Marked Note f6c54a9f-9b5c-4d5c-846a-56281c1a8ab6 as Processed.
2026-03-10 20:52:52 | IngestionPipeline | INFO | 
[Ingestion] Total Pipeline Duration: 155.2078s
2026-03-10 20:52:52 | IngestionPipeline | INFO | [2026-03-10 20:52:52.376654] SUCCESS: Note f6c54a9f-9b5c-4d5c-846a-56281c1a8ab6 fully indexed in 155.21s.
2026-03-10 20:52:52 | IngestionPipeline | INFO | [2026-03-10 20:52:52.700700] START: Ingesting Note c302a697-7cfd-43f7-b672-98b56d7f8bcd
2026-03-10 20:52:52 | IngestionPipeline | INFO | Processing Multimedia Sources...
2026-03-10 20:52:52 | IngestionPipeline | INFO | Sempahore Acquired. (Active: 2)
2026-03-10 20:52:52 | IngestionPipeline | INFO | Multimedia processing took: 0.0001s
2026-03-10 20:52:52 | IngestionPipeline | INFO | Extracting Metadata (Knowledge Architect)...
2026-03-10 20:53:08 | IngestionPipeline | INFO | Extraction Completed: summary='' domain='Personal' entities=[Entity(name='East Lempster', type='Place', importance=0.5, isolated_context='East Lempster is an unincorporated community in the town of Lempster in Sullivan County, New Hampshire, United States.'), Entity(name='New Hampshire', type='Place', importance=0.5, isolated_context='East Lempster, New Hampshire'), Entity(name='Lempster', type='Place', importance=0.5, isolated_context='East Lempster is an unincorporated community in the town of Lempster in Sullivan County, New Hampshire, United States.'), Entity(name='Sullivan County', type='Place', importance=0.5, isolated_context='East Lempster is an unincorporated community in the town of Lempster in Sullivan County, New Hampshire, United States.'), Entity(name='United States', type='Organization', importance=0.5, isolated_context='East Lempster is an unincorporated community in the town of Lempster in Sullivan County, New Hampshire, United States.')] concepts=[Concept(name='Community', definition='', isolated_context=''), Concept(name='Geography', definition='', isolated_context='')] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-03-10 20:53:08 | IngestionPipeline | INFO | Filtered/Renamed Entities: ['East Lempster', 'New Hampshire', 'Lempster', 'Sullivan County', 'United States']
2026-03-10 20:53:08 | IngestionPipeline | INFO | Filtered/Renamed Concepts: ['Community', 'Geography']
2026-03-10 20:53:08 | IngestionPipeline | INFO | Standardized Extraction: summary='' domain='Personal' entities=[Entity(name='East Lempster', type='Place', importance=0.5, isolated_context='East Lempster is an unincorporated community in the town of Lempster in Sullivan County, New Hampshire, United States.'), Entity(name='New Hampshire', type='Place', importance=0.5, isolated_context='East Lempster, New Hampshire'), Entity(name='Lempster', type='Place', importance=0.5, isolated_context='East Lempster is an unincorporated community in the town of Lempster in Sullivan County, New Hampshire, United States.'), Entity(name='Sullivan County', type='Place', importance=0.5, isolated_context='East Lempster is an unincorporated community in the town of Lempster in Sullivan County, New Hampshire, United States.'), Entity(name='United States', type='Organization', importance=0.5, isolated_context='East Lempster is an unincorporated community in the town of Lempster in Sullivan County, New Hampshire, United States.')] concepts=[Concept(name='Community', definition='', isolated_context=''), Concept(name='Geography', definition='', isolated_context='')] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-03-10 20:53:08 | IngestionPipeline | INFO | Extracted: 5 entities, 2 concepts, 0 references.
2026-03-10 20:53:08 | IngestionPipeline | INFO | Domain: Personal
2026-03-10 20:53:08 | IngestionPipeline | INFO | Note complexity upgraded: 7 entities+concepts extracted
2026-03-10 20:53:08 | IngestionPipeline | INFO | Extraction took: 16.2972s
2026-03-10 20:53:09 | IngestionPipeline | INFO | [Agent] Refinement (Reasoning) triggered...
2026-03-10 20:53:11 | IngestionPipeline | INFO | [Ingestion] Using provided title: 'East Lempster_ New Hampshire'
2026-03-10 20:53:14 | IngestionPipeline | INFO | [Community] Creating new community 'East Lempster, New Hampshire Geographic Location' for 7 nodes
