2026-05-04 19:47:36 | GraphService | INFO | [Graph] Relationship created: (ed wood)-[is_the_subject_of]->(1994 american biographical period comedy-drama film)
2026-05-05 04:57:37 | GraphService | INFO | [Graph] Relationship created: (raaz pichhle janam ka)-[was_a]->(20-episode run)
2026-05-05 04:57:37 | GraphService | INFO | [Graph] Relationship created: (raaz pichhle janam ka)-[produced_by]->(ideas box entertainment)
2026-05-05 04:57:37 | GraphService | INFO | [Graph] Relationship created: (raaz pichhle janam ka)-[had_guest_appearance_by]->(chunky pandey)
2026-05-05 04:57:37 | GraphService | INFO | [Graph] Relationship created: (raaz pichhle janam ka)-[started_on]->(october 23, 2010)
2026-05-05 04:57:37 | GraphService | INFO | [Graph] Relationship created: (raaz pichhle janam ka)-[broadcast_at]->(9.30 pm)
2026-05-05 04:58:15 | GraphService | INFO | [Graph] Relationship created: (the office)-[is_based_on]->(the office (british tv series))
2026-05-05 04:58:15 | GraphService | INFO | [Graph] Relationship created: (the office)-[utilizes]->(fly on the wall documentary technique)
2026-05-05 04:58:15 | GraphService | INFO | [Graph] Relationship created: (the office)-[intersperses]->(situation comedy segments)
2026-05-05 04:58:15 | GraphService | INFO | [Graph] Relationship created: (the office)-[includes]->(mock interviews)
2026-05-05 04:58:15 | GraphService | INFO | [Graph] Relationship created: (the office)-[provides_access_to]->(interior monologues)
2026-05-05 04:58:15 | GraphService | INFO | [Graph] Relationship created: (the office)-[includes_insights_into]->(other characters)
2026-05-05 04:58:52 | GraphService | INFO | [Graph] Relationship created: (night school)-[was_written_and_created_by]->(cj daugherty)
2026-05-05 04:58:52 | GraphService | INFO | [Graph] Relationship created: (night school)-[was_written_and_created_by]->(jack jewers)
2026-05-05 04:58:52 | GraphService | INFO | [Graph] Relationship created: (night school)-[premiered_on]->(youtube)
2026-05-05 04:58:52 | GraphService | INFO | [Graph] Relationship created: (night school)-[premiered_on]->(december 12, 2014)
2026-05-05 04:58:52 | GraphService | DEBUG | [Bi-Temporal] 'was_written_and_created_by' has no evolution rules — creating 'is_based_on' as parallel edge (night school → cj daugherty)
2026-05-05 04:58:52 | GraphService | INFO | [Graph] Relationship created_parallel: (night school)-[is_based_on]->(cj daugherty)
2026-05-05 04:58:52 | GraphService | INFO | [Graph] Relationship created: (night school)-[is_based_on]->(night school books)
2026-05-05 04:59:34 | GraphService | INFO | [Graph] Relationship created: (ripley's believe it or not!)-[aired_on]->(nbc)
2026-05-05 04:59:34 | GraphService | INFO | [Graph] Relationship created: (ripley's believe it or not!)-[was_hosted_by]->(robert l. ripley)
2026-05-05 04:59:34 | GraphService | INFO | [Graph] Relationship created: (ripley's believe it or not!)-[was_hosted_by]->(jack palance)
2026-05-05 04:59:34 | GraphService | INFO | [Graph] Relationship created: (ripley's believe it or not!)-[was_hosted_by]->(dean cain)
2026-05-05 04:59:34 | GraphService | INFO | [Graph] Relationship created: (ripley's believe it or not!)-[was_hosted_by]->(chris tiu)
2026-05-05 04:59:34 | GraphService | INFO | [Graph] Relationship created: (ripley's believe it or not!)-[is_based_on]->(animated series)
2026-05-05 05:00:17 | GraphService | INFO | [Graph] Relationship created: (drifting)-[is_performed_by]->(driver)
2026-05-05 05:00:17 | GraphService | INFO | [Graph] Relationship created: (drifting)-[involves_loss_of_traction_in]->(rear wheels)
2026-05-05 05:00:17 | GraphService | INFO | [Graph] Relationship created: (drifting)-[can_involve_loss_of_traction_in]->(all tires)
2026-05-05 05:00:17 | GraphService | INFO | [Graph] Relationship created: (drifting)-[occurs_through]->(corner)
2026-05-05 05:00:17 | GraphService | INFO | [Graph] Relationship created: (car drifting)-[is_caused_by]->(opposite lock)
2026-05-05 05:00:17 | GraphService | INFO | [Graph] Relationship created: (car drifting)-[is_caused_by]->(counter-steering)
2026-05-05 05:00:17 | GraphService | INFO | [Graph] Relationship created: (opposite lock)-[is_equivalent_to]->(counter-steering)
2026-05-05 05:01:22 | GraphService | INFO | [Graph] Relationship created: (d1nz)-[operates_in]->(new zealand)
2026-05-05 05:01:22 | GraphService | INFO | [Graph] Relationship created: (d1nz)-[is_the_premier_series_for]->(new zealand drifting championship)
2026-05-05 05:01:22 | GraphService | INFO | [Graph] Relationship created: (d1nz)-[is_organised_by]->(motorsport new zealand)
2026-05-05 05:01:22 | GraphService | INFO | [Graph] Relationship created: (d1nz)-[began_in]->(2003)
2026-05-05 05:01:22 | GraphService | INFO | [Graph] Relationship created: (d1nz)-[involved]->(drifting teams)
2026-05-05 05:01:22 | GraphService | INFO | [Graph] Relationship created: (pro-sport championship)-[is_a]->(d1nz)
2026-05-05 05:01:22 | GraphService | INFO | [Graph] Relationship created: (pro championship)-[is_a]->(d1nz)
2026-05-05 05:01:22 | GraphService | INFO | [Graph] Relationship created: (professional drivers)-[participate_in]->(d1nz)
2026-05-05 05:01:22 | GraphService | INFO | [Graph] Relationship created: (pro-sport)-[is_a_level_of_competition_in]->(d1nz)
2026-05-05 05:01:22 | GraphService | INFO | [Graph] Relationship created: (pro)-[is_the_highest_level_of_competition_in]->(d1nz)
2026-05-05 05:01:22 | GraphService | INFO | [Graph] Relationship created: (new zealand)-[hosts]->(d1nz)
2026-05-05 05:01:22 | GraphService | INFO | [Graph] Relationship created: (organizers)-[organise]->(d1nz)
2026-05-05 05:02:17 | GraphService | INFO | [Graph] Relationship created: (katri)-[is_part_of]->(world masterpiece theater)
2026-05-05 05:02:17 | GraphService | INFO | [Graph] Relationship created: (katri)-[is_based_on]->(paimen, piika ja emäntä)
2026-05-05 05:02:17 | GraphService | INFO | [Graph] Relationship created: (katri)-[is_broadcast_by]->(nippon animation)
2026-05-05 05:02:17 | GraphService | INFO | [Graph] Relationship created: (katri)-[was_broadcast_in]->(1984)
2026-05-05 05:02:18 | GraphService | INFO | [Graph] Relationship created: (world masterpiece theater)-[is_produced_by]->(nippon animation)
2026-05-05 05:02:18 | GraphService | INFO | [Graph] Relationship created: (world masterpiece theater)-[has_success_in]->(spain)
2026-05-05 05:02:18 | GraphService | INFO | [Graph] Relationship created: (world masterpiece theater)-[has_success_in]->(italy)
2026-05-05 05:02:18 | GraphService | INFO | [Graph] Relationship created: (world masterpiece theater)-[has_success_in]->(france)
2026-05-05 05:02:18 | GraphService | INFO | [Graph] Relationship created: (world masterpiece theater)-[has_success_in]->(germany)
2026-05-05 05:03:28 | GraphService | INFO | [Graph] Relationship created: (ken herock)-[was_born_in]->(pittsburgh)
2026-05-05 05:03:28 | GraphService | INFO | [Graph] Relationship created: (ken herock)-[played_collegiately_at]->(west virginia)
2026-05-05 05:03:28 | GraphService | INFO | [Graph] Relationship created: (ken herock)-[played_for]->(oakland raiders)
2026-05-05 05:03:28 | GraphService | INFO | [Graph] Relationship created: (ken herock)-[played_for]->(cincinnati bengals)
2026-05-05 05:03:28 | GraphService | INFO | [Graph] Relationship created: (ken herock)-[played_for]->(boston patriots)
2026-05-05 05:03:28 | GraphService | INFO | [Graph] Relationship created: (ken herock)-[attended]->(munhall high school)
2026-05-05 05:03:28 | GraphService | INFO | [Graph] Relationship created: (ken herock)-[was_born_on]->(july 16, 1941)
2026-05-05 05:03:28 | GraphService | INFO | [Graph] Relationship created: (ken herock)-[played_in]->(american football league)
2026-05-05 05:03:28 | GraphService | INFO | [Graph] Relationship created: (ken herock)-[played_in]->(nfl)
2026-05-05 05:03:28 | GraphService | INFO | [Graph] Relationship created: (ken herock)-[traded_brett_favre_to]->(green bay packers)
2026-05-05 05:03:28 | GraphService | INFO | [Graph] Relationship created: (ken herock)-[traded]->(brett favre)
2026-05-05 05:03:28 | GraphService | INFO | [Graph] Relationship created: (ken herock)-[followed_the_advice_of]->(jerry glanville)
2026-05-05 05:03:28 | GraphService | INFO | [Graph] Relationship created: (ken herock)-[worked_for]->(tampa bay buccaneers)
2026-05-05 05:03:28 | GraphService | INFO | [Graph] Relationship created: (ken herock)-[worked_for]->(atlanta falcons)
2026-05-05 05:04:42 | GraphService | INFO | [Graph] Relationship created: (1990 atlanta falcons season)-[employs]->(jerry glanville)
2026-05-05 05:04:42 | GraphService | INFO | [Graph] Relationship created: (1990 atlanta falcons season)-[is_part_of]->(national football league (nfl))
2026-05-05 05:04:42 | GraphService | INFO | [Graph] Relationship created: (1990 atlanta falcons season)-[is_played_in]->(atlanta)
2026-05-05 05:04:42 | GraphService | INFO | [Graph] Relationship created: (1990 atlanta falcons season)-[is_the_of]->(atlanta falcons)
2026-05-05 05:04:42 | GraphService | INFO | [Graph] Relationship created: (1990 atlanta falcons season)-[attempts_to_improve]->(3-13 record)
2026-05-05 05:04:42 | GraphService | INFO | [Graph] Relationship created: (1990 atlanta falcons season)-[ends_with]->(5-11)
2026-05-05 05:04:42 | GraphService | INFO | [Graph] Relationship created: (1990 atlanta falcons season)-[defeated]->(houston)
2026-05-05 05:04:42 | GraphService | INFO | [Graph] Relationship created: (1990 atlanta falcons season)-[defeated]->(new orleans)
2026-05-05 05:04:42 | GraphService | INFO | [Graph] Relationship created: (1990 atlanta falcons season)-[defeated]->(cincinnati)
2026-05-05 05:04:42 | GraphService | INFO | [Graph] Relationship created: (1990 atlanta falcons season)-[had_after_winning_against_cincinnati]->(3-4)
2026-05-05 05:04:42 | GraphService | INFO | [Graph] Relationship created: (1990 atlanta falcons season)-[experienced_as_a_losing_streak]->(7 games in a row)
2026-05-05 05:04:42 | GraphService | INFO | [Graph] Relationship created: (1990 atlanta falcons season)-[won]->(last two to end the season)
2026-05-05 05:04:42 | GraphService | INFO | [Graph] Relationship created: (1990 atlanta falcons season)-[helmets_changed_to]->(black)
2026-05-05 05:05:21 | GraphService | INFO | [Graph] Relationship created: (pittsburgh steelers)-[played_in_the]->(1987 season)
2026-05-05 05:05:21 | GraphService | INFO | [Graph] Relationship created: (pittsburgh steelers)-[did_not_reach]->(playoffs)
2026-05-05 05:05:21 | GraphService | INFO | [Graph] Relationship created: (noll)-[grabbed_and_told_to_watch_out]->(jerry glanville)
2026-05-05 05:05:21 | GraphService | INFO | [Graph] Relationship created: (jerry glanville)-[coaches]->(houston oilers)
2026-05-05 05:05:48 | GraphService | INFO | [Graph] Relationship created: (keith bostic)-[is_involved_in]->(berkeley software distribution unix)
2026-05-05 05:05:48 | GraphService | INFO | [Graph] Relationship created: (keith bostic)-[is_involved_in]->(open source software)
2026-05-05 05:05:48 | GraphService | INFO | [Graph] Relationship created: (keith bostic)-[is]->(american)
2026-05-05 05:06:47 | GraphService | INFO | [Graph] Relationship created: (darrel "mouse" davis)-[coached_at]->(portland state university)
2026-05-05 05:06:47 | GraphService | INFO | [Graph] Relationship created: (darrel "mouse" davis)-[coached_with]->(jerry glanville)
2026-05-05 05:06:47 | GraphService | INFO | [Graph] Relationship created: (darrel "mouse" davis)-[coached_with]->(june jones)
2026-05-05 05:06:47 | GraphService | INFO | [Graph] Relationship created: (darrel "mouse" davis)-[coached_for]->(denver gold)
2026-05-05 05:06:47 | GraphService | INFO | [Graph] Relationship created: (darrel "mouse" davis)-[coached_for]->(new york/new jersey knights)
2026-05-05 05:06:47 | GraphService | INFO | [Graph] Relationship created: (darrel "mouse" davis)-[coached_for]->(detroit fury)
2026-05-05 05:06:47 | GraphService | INFO | [Graph] Relationship created: (darrel "mouse" davis)-[coached_for]->(san diego riptide)
2026-05-05 05:06:47 | GraphService | INFO | [Graph] Relationship created: (darrel "mouse" davis)-[grew_up_in]->(oregon)
2026-05-05 05:06:47 | GraphService | INFO | [Graph] Relationship created: (darrel "mouse" davis)-[is_the_godfather_of]->(run and shoot offense)
2026-05-05 05:07:42 | GraphService | DEBUG | [Bi-Temporal] 'coaches' has no evolution rules — creating 'coached_for' as parallel edge (jerry glanville → houston oilers)
2026-05-05 05:07:42 | GraphService | INFO | [Graph] Relationship created_parallel: (jerry glanville)-[coached_for]->(houston oilers)
2026-05-05 05:07:42 | GraphService | INFO | [Graph] Relationship created: (jerry glanville)-[coached_for]->(atlanta falcons)
2026-05-05 05:07:42 | GraphService | INFO | [Graph] Relationship created: (jerry glanville)-[worked_on]->(hbo)
2026-05-05 05:07:42 | GraphService | INFO | [Graph] Relationship created: (jerry glanville)-[worked_on]->(cbs)
2026-05-05 05:07:42 | GraphService | INFO | [Graph] Relationship created: (jerry glanville)-[worked_on]->(fox)
2026-05-05 05:07:42 | GraphService | INFO | [Graph] Relationship created: (jerry glanville)-[coached_at]->(portland state university)
2026-05-05 05:07:42 | GraphService | INFO | [Graph] Relationship created: (jerry glanville)-[served_as_a_consultant_for]->(united football league)
2026-05-05 05:07:42 | GraphService | INFO | [Graph] Relationship created: (jerry glanville)-[raced_in]->(automobile racing club of america circuit)
2026-05-05 05:08:01 | GraphService | INFO | [Graph] Relationship created: (jerry glanville)-[coached]->(portland state vikings football)
2026-05-05 05:08:43 | GraphService | INFO | [Graph] Relationship created: (lucky to be alive)-[is_released_by]->(confederate railroad)
2026-05-05 05:08:43 | GraphService | INFO | [Graph] Relationship created: (lucky to be alive)-[was_released_on]->(july 15)
2026-05-05 05:08:43 | GraphService | INFO | [Graph] Relationship created: (confederate railroad)-[features_as_a_guest]->(willie nelson)
2026-05-05 05:08:43 | GraphService | INFO | [Graph] Relationship created: (confederate railroad)-[features_as_a_guest]->(john anderson)
2026-05-05 05:08:43 | GraphService | INFO | [Graph] Relationship created: (confederate railroad)-[features_as_a_guest]->(colt ford)
2026-05-05 05:08:43 | GraphService | INFO | [Graph] Relationship created: (confederate railroad)-[features_as_a_guest]->(jerry glanville)
2026-05-05 05:08:43 | GraphService | INFO | [Graph] Relationship created: (lucky to be alive)-[includes_a_20th_anniversary_version_of]->(trashy women)
2026-05-05 05:08:43 | GraphService | INFO | [Graph] Relationship created: (trashy women)-[is_a_edition]->(20th anniversary)
2026-05-05 05:09:47 | GraphService | INFO | [Graph] Relationship created: (1989 houston oilers)-[competed_in]->(national football league (nfl))
2026-05-05 05:09:47 | GraphService | INFO | [Graph] Relationship created: (jerry glanville)-[coached]->(1989 houston oilers)
2026-05-05 05:09:47 | GraphService | INFO | [Graph] Relationship created: (1989 houston oilers)-[played_against]->(bengals)
2026-05-05 05:10:35 | GraphService | INFO | [Graph] Relationship created: (keith bostic)-[played_for]->(houston oilers)
2026-05-05 05:10:35 | GraphService | INFO | [Graph] Relationship created: (keith bostic)-[played_for]->(cleveland browns)
2026-05-05 05:10:36 | GraphService | INFO | [Graph] Relationship created: (keith bostic)-[served_as_defensive_captain_under]->(jerry glanville)
2026-05-05 05:10:36 | GraphService | INFO | [Graph] Relationship created: (keith bostic)-[played_for]->(national football league (nfl))
2026-05-05 05:10:36 | GraphService | INFO | [Graph] Relationship created: (keith bostic)-[was_born_on]->(january 17, 1961)
2026-05-05 05:10:36 | GraphService | INFO | [Graph] Relationship created: (keith bostic)-[led_the_american_football_conference_in]->(interceptions)
2026-05-05 05:10:36 | GraphService | INFO | [Graph] Relationship created: (keith bostic)-[played_in]->(american football conference (afc))
2026-05-05 05:10:36 | GraphService | DEBUG | [Bi-Temporal] 'coached_for' has no evolution rules — creating 'coached' as parallel edge (jerry glanville → houston oilers)
2026-05-05 05:10:36 | GraphService | INFO | [Graph] Relationship created_parallel: (jerry glanville)-[coached]->(houston oilers)
2026-05-05 05:11:30 | GraphService | INFO | [Graph] Relationship created: (parkridge)-[is_located_in]->(saskatoon)
2026-05-05 05:11:30 | GraphService | INFO | [Graph] Relationship created: (parkridge)-[is_located_in]->(saskatchewan)
2026-05-05 05:11:30 | GraphService | INFO | [Graph] Relationship created: (parkridge)-[preceded]->(fairhaven ii)
2026-05-05 05:11:30 | GraphService | INFO | [Graph] Relationship created: (parkridge)-[influenced_development]->(blairmore suburban centre)
2026-05-05 05:11:30 | GraphService | INFO | [Graph] Relationship created: (parkridge)-[age_groups_defined]->(2005)
2026-05-05 05:11:30 | GraphService | INFO | [Graph] Relationship created: (parkridge)-[average_home_price_determined]->(2013)
2026-05-05 05:11:30 | GraphService | INFO | [Graph] Relationship created: (parkridge)-[is_larger_than]->(melville)
2026-05-05 05:11:30 | GraphService | INFO | [Graph] Relationship created: (parkridge)-[is_smaller_than]->(humboldt)
2026-05-05 05:11:30 | GraphService | INFO | [Graph] Relationship created: (parkridge)-[will_be_superseded_by]->(neighbourhood 2)
2026-05-05 05:12:16 | GraphService | INFO | [Graph] Relationship created: (willoughton)-[is_located_in]->(west lindsey)
2026-05-05 05:12:16 | GraphService | INFO | [Graph] Relationship created: (willoughton)-[is_located_in]->(lincolnshire)
2026-05-05 05:12:16 | GraphService | INFO | [Graph] Relationship created: (willoughton)-[is_located_near]->(a15 road)
2026-05-05 05:12:16 | GraphService | INFO | [Graph] Relationship created: (willoughton)-[is_located_near]->(lincoln)
2026-05-05 05:12:16 | GraphService | INFO | [Graph] Relationship created: (willoughton)-[is_located_near]->(kirton lindsey)
2026-05-05 05:12:16 | GraphService | INFO | [Graph] Relationship created: (willoughton)-[was_recorded_in]->(2001 census)
2026-05-05 05:12:16 | GraphService | INFO | [Graph] Relationship created: (willoughton)-[was_recorded_in]->(2011 census)
2026-05-05 05:12:16 | GraphService | INFO | [Graph] Relationship created: (willoughton)-[has_a_of]->(population)
2026-05-05 05:13:12 | GraphService | INFO | [Graph] Relationship created: (bangladesh bureau of statistics)-[conducted]->(2001 census)
2026-05-05 05:13:12 | GraphService | INFO | [Graph] Relationship created: (2001 census)-[conducted_in]->(bangladesh)
2026-05-05 05:13:12 | GraphService | INFO | [Graph] Relationship created: (bangladesh)-[has_a_population_of]->(129.3 million)
2026-05-05 05:13:12 | GraphService | INFO | [Graph] Relationship created: (2001 census)-[recorded_a_population_of]->(129.3 million)
2026-05-05 05:13:12 | GraphService | INFO | [Graph] Relationship created: (2001 census)-[recorded_an_initial_population_of]->(124.4 million)
2026-05-05 05:13:12 | GraphService | INFO | [Graph] Relationship created: (bangladesh)-[has_a_hindu_population_of]->(hindus)
2026-05-05 05:13:12 | GraphService | INFO | [Graph] Relationship created: (hindus)-[constitute_a_percentage_of_the_population]->(2001 census)
2026-05-05 05:13:12 | GraphService | INFO | [Graph] Relationship created: (2001 census)-[collected_data_from]->(districts)
2026-05-05 05:13:12 | GraphService | INFO | [Graph] Relationship created: (2001 census)-[collected_data_from]->(upazilas)
2026-05-05 05:13:12 | GraphService | INFO | [Graph] Relationship created: (2001 census)-[collected_data_from]->(main cities)
2026-05-05 05:13:53 | GraphService | INFO | [Graph] Relationship created: (boston)-[is_located_in]->(lincolnshire)
2026-05-05 05:13:53 | GraphService | INFO | [Graph] Relationship created: (boston)-[is_located_in]->(england)
2026-05-05 05:13:53 | GraphService | INFO | [Graph] Relationship created: (boston)-[is_due_north_of]->(greenwich)
2026-05-05 05:13:53 | GraphService | INFO | [Graph] Relationship created: (boston)-[is_located_on]->(prime meridian)
2026-05-05 05:13:53 | GraphService | INFO | [Graph] Relationship created: (boston)-[population_estimates_conducted_by]->(ons)
2026-05-05 05:13:53 | GraphService | INFO | [Graph] Relationship created: (boston)-[is_part]->(borough of boston local government district)
2026-05-05 05:13:53 | GraphService | INFO | [Graph] Relationship created: (boston)-[population_surveyed_during]->(2001 census)
2026-05-05 05:14:47 | GraphService | INFO | [Graph] Relationship created: (kirton)-[is_located_in]->(suffolk)
2026-05-05 05:14:47 | GraphService | INFO | [Graph] Relationship created: (kirton)-[is_near]->(felixstowe)
2026-05-05 05:14:47 | GraphService | INFO | [Graph] Relationship created: (kirton)-[is_near]->(ipswich)
2026-05-05 05:14:47 | GraphService | INFO | [Graph] Relationship created: (kirton)-[has_train_station]->(trimley)
2026-05-05 05:14:47 | GraphService | INFO | [Graph] Relationship created: (kirton)-[is_between]->(river debben)
2026-05-05 05:14:47 | GraphService | INFO | [Graph] Relationship created: (kirton)-[is_between]->(river orwell)
2026-05-05 05:14:47 | GraphService | INFO | [Graph] Relationship created: (kirton)-[recorded_population]->(2011 census)
2026-05-05 05:14:47 | GraphService | INFO | [Graph] Relationship created: (kirton)-[is_off]->(a14 road)
2026-05-05 05:14:47 | GraphService | INFO | [Graph] Relationship created: (kirton)-[uses]->(flint)
2026-05-05 05:14:47 | GraphService | INFO | [Graph] Relationship created: (kirton)-[uses]->(clay)
2026-05-05 05:14:47 | GraphService | INFO | [Graph] Relationship created: (kirton)-[uses]->(timber)
2026-05-05 05:15:21 | GraphService | INFO | [Graph] Relationship created: (kirton)-[is_located_in]->(nottinghamshire)
2026-05-05 05:15:21 | GraphService | INFO | [Graph] Relationship created: (kirton)-[is_located_in]->(england)
2026-05-05 05:15:21 | GraphService | INFO | [Graph] Relationship created: (kirton)-[is_located_near]->(ollerton)
2026-05-05 05:15:21 | GraphService | INFO | [Graph] Relationship created: (united kingdom census 2001)-[provided_population_data_for]->(kirton)
2026-05-05 05:15:21 | GraphService | INFO | [Graph] Relationship created: (2011 census)-[provided_population_data_for]->(kirton)
2026-05-05 05:16:28 | GraphService | INFO | [Graph] Relationship created: (urbanization in india)-[is_taking_place]->(india)
2026-05-05 05:16:28 | GraphService | INFO | [Graph] Relationship created: (urbanization in india)-[is_based_on_data_from]->(1901 census)
2026-05-05 05:16:28 | GraphService | INFO | [Graph] Relationship created: (urbanization in india)-[is_based_on_data_from]->(2001 census)
2026-05-05 05:16:28 | GraphService | INFO | [Graph] Relationship created: (urbanization in india)-[is_based_on_data_from]->(2011 census)
2026-05-05 05:16:28 | GraphService | INFO | [Graph] Relationship created: (urbanization in india)-[predicted_data_for]->(un state of the world population report)
2026-05-05 05:16:28 | GraphService | INFO | [Graph] Relationship created: (urbanization in india)-[predicted_data_for]->(2030)
2026-05-05 05:16:28 | GraphService | INFO | [Graph] Relationship created: (urbanization in india)-[predicted_position_global_population_surge]->(2050)
2026-05-05 05:16:28 | GraphService | INFO | [Graph] Relationship created: (urbanization in india)-[provides_information_on]->(world bank)
2026-05-05 05:16:28 | GraphService | INFO | [Graph] Relationship created: (urbanization in india)-[is_alongside_a_list_of_countries]->(china)
2026-05-05 05:16:28 | GraphService | INFO | [Graph] Relationship created: (urbanization in india)-[is_alongside_a_list_of_countries]->(indonesia)
2026-05-05 05:16:28 | GraphService | INFO | [Graph] Relationship created: (urbanization in india)-[is_alongside_a_list_of_countries]->(nigeria)
2026-05-05 05:16:28 | GraphService | INFO | [Graph] Relationship created: (urbanization in india)-[is_alongside_a_list_of_countries]->(united states)
2026-05-05 05:17:10 | GraphService | INFO | [Graph] Relationship created: (sauce viejo)-[is_located_near]->(santa fe)
2026-05-05 05:17:10 | GraphService | INFO | [Graph] Relationship created: (sauce viejo)-[is_located_in]->(santa fe province)
2026-05-05 05:17:10 | GraphService | INFO | [Graph] Relationship created: (6,825)-[is_the_population_of]->(sauce viejo)
2026-05-05 05:17:10 | GraphService | INFO | [Graph] Relationship created: (3,631)-[is_the_population_of]->(sauce viejo)
2026-05-05 05:17:10 | GraphService | INFO | [Graph] Relationship created: (2001 census)-[records_the_population_of_sauce_viejo]->(6,825)
2026-05-05 05:17:10 | GraphService | INFO | [Graph] Relationship created: (1991 census)-[records_the_population_of_sauce_viejo]->(3,631)
2026-05-05 05:17:58 | GraphService | INFO | [Graph] Relationship created: (berwick-upon-tweed)-[is_located_in]->(northumberland)
2026-05-05 05:17:58 | GraphService | INFO | [Graph] Relationship created: (berwick-upon-tweed)-[is_located_in]->(england)
2026-05-05 05:17:58 | GraphService | INFO | [Graph] Relationship created: (berwick-upon-tweed)-[is_located_on_the_border_with]->(scotland)
2026-05-05 05:17:58 | GraphService | INFO | [Graph] Relationship created: (berwick-upon-tweed)-[was_recorded_in]->(2001 census)
2026-05-05 05:17:58 | GraphService | INFO | [Graph] Relationship created: (berwick-upon-tweed)-[has_a_population_of]->(25,949)
2026-05-05 05:17:58 | GraphService | INFO | [Graph] Relationship created: (berwick-upon-tweed)-[is_comparable_to]->(eden)
2026-05-05 05:17:58 | GraphService | INFO | [Graph] Relationship created: (berwick-upon-tweed)-[is_comparable_to]->(tynedale)
2026-05-05 05:18:30 | GraphService | INFO | [Graph] Relationship created: (kirton end)-[is_located_in]->(kirton)
2026-05-05 05:18:30 | GraphService | INFO | [Graph] Relationship created: (kirton end)-[is_located_4_mi_southwest_of]->(boston)
2026-05-05 05:18:30 | GraphService | INFO | [Graph] Relationship created: (kirton end)-[is_located]->(kirton in the boston district)
2026-05-05 05:18:30 | GraphService | INFO | [Graph] Relationship created: (kirton end)-[lies_on]->(b1391)
2026-05-05 05:18:30 | GraphService | INFO | [Graph] Relationship reinforced: (boston)-[is_located_in]->(lincolnshire)
2026-05-05 05:19:15 | GraphService | INFO | [Graph] Relationship created: (fokienia)-[is_intermediate_between]->(chamaecyparis)
2026-05-05 05:19:15 | GraphService | INFO | [Graph] Relationship created: (fokienia)-[is_intermediate_between]->(calocedrus)
2026-05-05 05:19:15 | GraphService | INFO | [Graph] Relationship created: (fokienia)-[comprises]->(fokienia hodginsii)
2026-05-05 05:19:15 | GraphService | INFO | [Graph] Relationship created: (fokienia hodginsii)-[is_known_as]->(fujian cypress)
2026-05-05 05:19:15 | GraphService | INFO | [Graph] Relationship created: (fokienia hodginsii)-[is_known_as]->(pơmu)
2026-05-05 05:19:15 | GraphService | INFO | [Graph] Relationship created: (fokienia ravenscragensis)-[is_a_fossil_species_of]->(fokienia)
2026-05-05 05:19:15 | GraphService | INFO | [Graph] Relationship created: (fokienia)-[belongs_to]->(cypress family)
2026-05-05 05:20:12 | GraphService | INFO | [Graph] Relationship created: (the frenchman formation)-[is_of]->(late cretaceous)
2026-05-05 05:20:12 | GraphService | INFO | [Graph] Relationship created: (the frenchman formation)-[is_of]->(maastrichtian)
2026-05-05 05:20:12 | GraphService | INFO | [Graph] Relationship created: (the frenchman formation)-[is_present_in]->(western canada sedimentary basin)
2026-05-05 05:20:12 | GraphService | INFO | [Graph] Relationship created: (the frenchman formation)-[is_present_in]->(southern saskatchewan)
2026-05-05 05:20:12 | GraphService | INFO | [Graph] Relationship created: (the frenchman formation)-[is_present_in]->(cypress hills)
2026-05-05 05:20:12 | GraphService | INFO | [Graph] Relationship created: (the frenchman formation)-[outcrops_along]->(ravenscrag)
2026-05-05 05:20:12 | GraphService | INFO | [Graph] Relationship created: (the frenchman formation)-[outcrops_along]->(highway 37)
2026-05-05 05:20:12 | GraphService | INFO | [Graph] Relationship created: (g.m. furnival)-[defined]->(the frenchman formation)
2026-05-05 05:20:12 | GraphService | INFO | [Graph] Relationship created: (1942)-[is_the_year_when]->(g.m. furnival)
2026-05-05 05:20:12 | GraphService | INFO | [Graph] Relationship created: (the frenchman formation)-[is_comparable_to]->(hell creek formation)
2026-05-05 05:21:14 | GraphService | INFO | [Graph] Relationship created: (ajuga)-[is_known_as]->(bugleweed)
2026-05-05 05:21:14 | GraphService | INFO | [Graph] Relationship created: (ajuga)-[is_known_as]->(ground pine)
2026-05-05 05:21:14 | GraphService | INFO | [Graph] Relationship created: (ajuga)-[is_known_as]->(carpet bugle)
2026-05-05 05:21:14 | GraphService | INFO | [Graph] Relationship created: (ajuga)-[is_known_as]->(just bugle)
2026-05-05 05:21:14 | GraphService | INFO | [Graph] Relationship created: (ajuga)-[is_in]->(lamiaceae)
2026-05-05 05:21:14 | GraphService | INFO | [Graph] Relationship created: (ajuga species)-[are_part_of]->(ajuga)
2026-05-05 05:21:14 | GraphService | INFO | [Graph] Relationship created: (ajuga species)-[are_native_to]->(europe)
2026-05-05 05:21:14 | GraphService | INFO | [Graph] Relationship created: (ajuga species)-[are_native_to]->(asia)
2026-05-05 05:21:14 | GraphService | INFO | [Graph] Relationship created: (ajuga species)-[are_native_to]->(africa)
2026-05-05 05:21:14 | GraphService | INFO | [Graph] Relationship created: (ajuga species)-[are_native_to]->(southeastern australia)
2026-05-05 05:21:14 | GraphService | INFO | [Graph] Relationship created: (ajuga)-[grows_to_a_height_of]->(5–50 cm)
