2026-05-13 03:37:59 | GraphService | INFO | [Graph] Relationship created: (secretary of state for constitutional affairs)-[was_a_position_within]->(british government)
2026-05-15 04:56:58 | GraphService | INFO | [Graph] Relationship created: (l.a. confidential)-[is_a_film_from]->(1997)
2026-05-15 04:56:58 | GraphService | INFO | [Graph] Relationship created: (l.a. confidential)-[won]->(academy award)
2026-05-15 04:56:58 | GraphService | INFO | [Graph] Relationship created: (l.a. confidential)-[won]->(golden globe award)
2026-05-15 04:56:58 | GraphService | INFO | [Graph] Relationship created: (original soundtrack)-[is_the_for]->(l.a. confidential)
2026-05-15 04:56:58 | GraphService | INFO | [Graph] Relationship created: (original soundtrack)-[was_released_on]->(restless records)
2026-05-15 04:56:58 | GraphService | INFO | [Graph] Relationship created: (original film score)-[is_the_for]->(l.a. confidential)
2026-05-15 04:56:58 | GraphService | INFO | [Graph] Relationship created: (original film score)-[was_released_on]->(varèse sarabande records)
2026-05-15 04:56:58 | GraphService | INFO | [Graph] Relationship created: (jerry goldsmith)-[composed]->(original film score)
2026-05-15 04:56:59 | GraphService | INFO | [Graph] Relationship created: (kim basinger)-[won_for_best_supporting_actress_in]->(academy award)
2026-05-15 04:59:01 | GraphService | INFO | [Graph] Relationship created: (innerspace)-[was_directed_by]->(joe dante)
2026-05-15 04:59:01 | GraphService | INFO | [Graph] Relationship created: (innerspace)-[was_produced_by]->(michael finnell)
2026-05-15 04:59:01 | GraphService | INFO | [Graph] Relationship created: (innerspace)-[had_as_executive_producer]->(steven spielberg)
2026-05-15 04:59:01 | GraphService | INFO | [Graph] Relationship created: (innerspace)-[was_inspired_by]->(fantastic voyage)
2026-05-15 04:59:01 | GraphService | INFO | [Graph] Relationship created: (innerspace)-[stars]->(dennis quaid)
2026-05-15 04:59:01 | GraphService | INFO | [Graph] Relationship created: (innerspace)-[stars]->(martin short)
2026-05-15 04:59:01 | GraphService | INFO | [Graph] Relationship created: (innerspace)-[stars]->(meg ryan)
2026-05-15 04:59:01 | GraphService | INFO | [Graph] Relationship created: (innerspace)-[stars]->(robert picardo)
2026-05-15 04:59:01 | GraphService | INFO | [Graph] Relationship created: (innerspace)-[stars]->(kevin mccarthy)
2026-05-15 04:59:01 | GraphService | INFO | [Graph] Relationship created: (innerspace)-[had_music_composed_by]->(jerry goldsmith)
2026-05-15 04:59:01 | GraphService | INFO | [Graph] Relationship created: (innerspace)-[won]->(oscar)
2026-05-15 04:59:01 | GraphService | INFO | [Graph] Relationship created: (joe dante)-[directed_the_film_that_won_the_oscar]->(innerspace)
2026-05-15 05:01:53 | GraphService | INFO | [Graph] Relationship created: (james horner)-[composed]->(aliens score)
2026-05-15 05:01:53 | GraphService | INFO | [Graph] Relationship created: (aliens score)-[includes_musical_references_to]->(gayane's adagio)
2026-05-15 05:01:53 | GraphService | INFO | [Graph] Relationship created: (gayane's adagio)-[is_part_of_the_work_by]->(aram khachaturian)
2026-05-15 05:01:53 | GraphService | INFO | [Graph] Relationship created: (gayane's adagio)-[was_used_in_the_work_of]->(stanley kubrick)
2026-05-15 05:01:53 | GraphService | INFO | [Graph] Relationship created: (aliens score)-[uses_motifs_and_excerpts_from_the_work_of]->(jerry goldsmith)
2026-05-15 05:01:53 | GraphService | INFO | [Graph] Relationship created: (jerry goldsmith)-[composed_the_score_for]->(alien (film))
2026-05-15 05:01:53 | GraphService | DEBUG | [Bi-Temporal] 'uses_motifs_and_excerpts_from_the_work_of' has no evolution rules — creating 'used_additional_cues_from_the_work_of' as parallel edge (aliens score → jerry goldsmith)
2026-05-15 05:01:53 | GraphService | INFO | [Graph] Relationship created_parallel: (aliens score)-[used_additional_cues_from_the_work_of]->(jerry goldsmith)
2026-05-15 05:01:53 | GraphService | INFO | [Graph] Relationship created: (aliens (film))-[was_nominated_for_in]->(academy award)
2026-05-15 05:01:53 | GraphService | INFO | [Graph] Relationship created: (aliens score)-[was_performed_by]->(london symphony orchestra)
2026-05-15 05:05:29 | GraphService | INFO | [Graph] Relationship created: (mulan: an original walt disney records soundtrack)-[is_the_for]->(mulan (film))
2026-05-15 05:05:29 | GraphService | INFO | [Graph] Relationship created: (mulan: an original walt disney records soundtrack)-[was_released_by]->(walt disney records)
2026-05-15 05:05:29 | GraphService | INFO | [Graph] Relationship created: (mulan: an original walt disney records soundtrack)-[was_released_on]->(june 2, 1998)
2026-05-15 05:05:29 | GraphService | INFO | [Graph] Relationship created: (mulan: an original walt disney records soundtrack)-[featured_songs_from]->(matthew wilder)
2026-05-15 05:05:29 | GraphService | INFO | [Graph] Relationship created: (mulan: an original walt disney records soundtrack)-[featured_songs_from]->(david zippel)
2026-05-15 05:05:29 | GraphService | INFO | [Graph] Relationship created: (mulan: an original walt disney records soundtrack)-[was_conducted_by]->(paul bogaev)
2026-05-15 05:05:29 | GraphService | INFO | [Graph] Relationship created: (mulan: an original walt disney records soundtrack)-[featured_a_score_composed_and_conducted_by]->(jerry goldsmith)
2026-05-15 05:05:29 | GraphService | INFO | [Graph] Relationship created: (mulan: an original walt disney records soundtrack)-[included_as_a_vocalist]->(lea salonga)
2026-05-15 05:05:29 | GraphService | INFO | [Graph] Relationship created: (mulan: an original walt disney records soundtrack)-[included_as_a_vocalist]->(donny osmond)
2026-05-15 05:05:29 | GraphService | INFO | [Graph] Relationship created: (mulan: an original walt disney records soundtrack)-[included_as_a_vocalist]->(98 degrees)
2026-05-15 05:05:29 | GraphService | INFO | [Graph] Relationship created: (mulan: an original walt disney records soundtrack)-[included_as_a_vocalist]->(jaz coleman)
2026-05-15 05:05:29 | GraphService | INFO | [Graph] Relationship created: (mulan: an original walt disney records soundtrack)-[included_as_a_vocalist]->(stevie wonder)
2026-05-15 05:05:29 | GraphService | INFO | [Graph] Relationship created: (mulan: an original walt disney records soundtrack)-[included_as_a_vocalist]->(christina aguilera)
2026-05-15 05:09:25 | GraphService | INFO | [Graph] Relationship created: (alien)-[was_released_in]->(1979)
2026-05-15 05:09:25 | GraphService | INFO | [Graph] Relationship created: (ridley scott)-[directed]->(alien)
2026-05-15 05:09:25 | GraphService | INFO | [Graph] Relationship created: (sigourney weaver)-[starred_in]->(alien)
2026-05-15 05:09:25 | GraphService | INFO | [Graph] Relationship created: (tom skerritt)-[starred_in]->(alien)
2026-05-15 05:09:25 | GraphService | INFO | [Graph] Relationship created: (veronica cartwright)-[starred_in]->(alien)
2026-05-15 05:09:25 | GraphService | INFO | [Graph] Relationship created: (harry dean stanton)-[starred_in]->(alien)
2026-05-15 05:09:25 | GraphService | INFO | [Graph] Relationship created: (john hurt)-[starred_in]->(alien)
2026-05-15 05:09:25 | GraphService | INFO | [Graph] Relationship created: (ian holm)-[starred_in]->(alien)
2026-05-15 05:09:25 | GraphService | INFO | [Graph] Relationship created: (yaphet kotto)-[starred_in]->(alien)
2026-05-15 05:09:25 | GraphService | INFO | [Graph] Relationship created: (dan o'bannon)-[wrote_the_screenplay_for]->(alien)
2026-05-15 05:09:25 | GraphService | INFO | [Graph] Relationship created: (dan o'bannon)-[coauthored_a_story_with]->(ronald shusett)
2026-05-15 05:09:25 | GraphService | INFO | [Graph] Relationship created: (alien)-[was_produced_by]->(brandywine productions)
2026-05-15 05:09:25 | GraphService | INFO | [Graph] Relationship created: (alien)-[was_distributed_by]->(20th century fox)
2026-05-15 05:09:25 | GraphService | INFO | [Graph] Relationship created: (gordon carroll)-[produced_through]->(brandywine productions)
2026-05-15 05:09:25 | GraphService | INFO | [Graph] Relationship created: (david giler)-[produced_through]->(brandywine productions)
2026-05-15 05:09:25 | GraphService | INFO | [Graph] Relationship created: (walter hill)-[produced_through]->(brandywine productions)
2026-05-15 05:09:25 | GraphService | INFO | [Graph] Relationship created: (david giler)-[revised_and_added_to_the_script_with]->(walter hill)
2026-05-15 05:09:25 | GraphService | INFO | [Graph] Relationship created: (ronald shusett)-[served_as_executive_producer_for]->(alien)
2026-05-15 05:09:25 | GraphService | INFO | [Graph] Relationship created: (h. r. giger)-[designed_the_eponymous_creature_and_elements_of]->(alien)
2026-05-15 05:09:25 | GraphService | INFO | [Graph] Relationship created: (ron cobb)-[designed_human_aspects_of]->(alien)
2026-05-15 05:09:25 | GraphService | INFO | [Graph] Relationship created: (chris foss)-[designed_human_aspects_of]->(alien)
2026-05-15 05:09:25 | GraphService | INFO | [Graph] Relationship created: (extraterrestrial creature)-[is_referred_to_by_the_name]->(alien)
2026-05-15 05:09:25 | GraphService | INFO | [Graph] Relationship created: (extraterrestrial creature)-[stalks_and_attacks_the_crew_of]->(spaceship)
2026-05-15 05:12:25 | GraphService | INFO | [Graph] Relationship created: (jerry goldsmith)-[composed_score_for]->(legend: the music of jerry goldsmith)
2026-05-15 05:12:25 | GraphService | INFO | [Graph] Relationship created: (american)-[describes_the_nationality_of]->(jerry goldsmith)
2026-05-15 05:12:25 | GraphService | INFO | [Graph] Relationship created: (legend: the music of jerry goldsmith)-[was_released_in]->(1986)
2026-05-15 05:12:25 | GraphService | INFO | [Graph] Relationship created: (legend: the music of jerry goldsmith)-[was_created_for_worldwide_release]->(film of the same name)
2026-05-15 05:12:25 | GraphService | INFO | [Graph] Relationship created: (worldwide release)-[applies_to_scope]->(film of the same name)
2026-05-15 05:12:25 | GraphService | INFO | [Graph] Relationship created: (legend: the music of jerry goldsmith)-[was_released_on_this_medium_in_1992]->(compact disc)
2026-05-15 05:12:25 | GraphService | INFO | [Graph] Relationship created: (legend: the music of jerry goldsmith)-[was_year_cd_album_release]->(1992)
2026-05-15 05:12:25 | GraphService | INFO | [Graph] Relationship created: (silva screen records)-[distributed_album_through]->(legend: the music of jerry goldsmith)
2026-05-15 05:12:25 | GraphService | INFO | [Graph] Relationship created: (legend: the music of jerry goldsmith)-[featured_during_1992_release]->(alternate cover art)
2026-05-15 05:12:25 | GraphService | INFO | [Graph] Relationship created: (legend: the music of jerry goldsmith)-[included_during_1992_release]->(additional songs)
2026-05-15 05:15:54 | GraphService | INFO | [Graph] Relationship created: (total recall)-[was_directed_by]->(paul verhoeven)
2026-05-15 05:15:54 | GraphService | INFO | [Graph] Relationship created: (total recall)-[stars]->(arnold schwarzenegger)
2026-05-15 05:15:54 | GraphService | INFO | [Graph] Relationship created: (total recall)-[stars]->(rachel ticotin)
2026-05-15 05:15:54 | GraphService | INFO | [Graph] Relationship created: (total recall)-[stars]->(sharon stone)
2026-05-15 05:15:54 | GraphService | INFO | [Graph] Relationship created: (total recall)-[stars]->(ronny cox)
2026-05-15 05:15:54 | GraphService | INFO | [Graph] Relationship created: (total recall)-[stars]->(michael ironside)
2026-05-15 05:15:54 | GraphService | INFO | [Graph] Relationship created: (total recall)-[is_loosely_based_on]->("we can remember it for you wholesale")
2026-05-15 05:15:54 | GraphService | INFO | [Graph] Relationship created: ("we can remember it for you wholesale")-[was_written_by]->(philip k. dick)
2026-05-15 05:15:54 | GraphService | INFO | [Graph] Relationship created: (total recall)-[was_written_by]->(ronald shusett)
2026-05-15 05:15:54 | GraphService | INFO | [Graph] Relationship created: (total recall)-[was_written_by]->(dan o'bannon)
2026-05-15 05:15:54 | GraphService | INFO | [Graph] Relationship created: (total recall)-[was_written_by]->(jon povill)
2026-05-15 05:15:54 | GraphService | INFO | [Graph] Relationship created: (total recall)-[was_written_by]->(gary goldman)
2026-05-15 05:15:54 | GraphService | INFO | [Graph] Relationship created: (total recall)-[won_for_its_visual_effects]->(special achievement academy award)
2026-05-15 05:15:55 | GraphService | INFO | [Graph] Relationship created: (total recall)-[had_an_original_score_composed_by]->(jerry goldsmith)
2026-05-15 05:15:55 | GraphService | INFO | [Graph] Relationship created: (jerry goldsmith)-[won_the_for_his_composition]->(bmi film music award)
2026-05-15 05:15:55 | GraphService | INFO | [Graph] Relationship created: (construction worker)-[has_troubling_dreams_about]->(mars)
2026-05-15 05:15:55 | GraphService | INFO | [Graph] Relationship created: (construction worker)-[has_troubling_dreams_about]->(mysterious woman)
2026-05-15 05:19:08 | GraphService | INFO | [Graph] Relationship created: (lionheart)-[is_also_known_as]->(lionheart: the children's crusade)
2026-05-15 05:19:08 | GraphService | INFO | [Graph] Relationship created: (lionheart)-[was_directed_by]->(franklin j. schaffner)
2026-05-15 05:19:08 | GraphService | INFO | [Graph] Relationship created: (lionheart)-[was_produced_by]->(talia shire)
2026-05-15 05:19:08 | GraphService | INFO | [Graph] Relationship created: (lionheart)-[was_produced_by]->(stanley o'toole)
2026-05-15 05:19:08 | GraphService | INFO | [Graph] Relationship created: (francis ford coppola)-[initially_planned_to_direct]->(lionheart)
2026-05-15 05:19:08 | GraphService | INFO | [Graph] Relationship created: (talia shire)-[coexecutive_produced_with]->(jack schwartzman)
2026-05-15 05:19:08 | GraphService | INFO | [Graph] Relationship created: (screenplay)-[was_cowritten_by]->(menno meyjes)
2026-05-15 05:19:08 | GraphService | INFO | [Graph] Relationship created: (screenplay)-[was_cowritten_by]->(richard outten)
2026-05-15 05:19:08 | GraphService | INFO | [Graph] Relationship created: (screenplay)-[was_based_on]->(story (source))
2026-05-15 05:19:08 | GraphService | INFO | [Graph] Relationship created: (story (source))-[was_provided_by]->(menno meyjes)
2026-05-15 05:19:08 | GraphService | INFO | [Graph] Relationship created: (jerry goldsmith)-[wrote_the_for]->(score)
2026-05-15 05:19:08 | GraphService | INFO | [Graph] Relationship created: (lionheart)-[was_distributed_by]->(orion pictures)
2026-05-15 05:20:56 | GraphService | INFO | [Graph] Relationship created: (the mark on the wall)-[is_first_published_story_by]->(virginia woolf)
2026-05-15 05:20:56 | GraphService | INFO | [Graph] Relationship created: (the mark on the wall)-[was_published_as_part_of_in_1917]->(two stories)
2026-05-15 05:20:56 | GraphService | INFO | [Graph] Relationship created: (virginia woolf)-[cowrote_two_stories_with]->(leonard woolf)
2026-05-15 05:20:56 | GraphService | INFO | [Graph] Relationship created: (two stories)-[was_cowritten_by]->(virginia woolf)
2026-05-15 05:20:56 | GraphService | INFO | [Graph] Relationship created: (the mark on the wall)-[was_later_published_as_part_of_in_1921]->(monday or tuesday)
2026-05-15 05:20:56 | GraphService | INFO | [Graph] Relationship created: (new york)-[was_the_location_and_year_for_republication_of]->(1921)
2026-05-15 05:24:09 | GraphService | INFO | [Graph] Relationship created: (emma bull)-[was_born_on]->(december 13, 1954)
2026-05-15 05:24:09 | GraphService | INFO | [Graph] Relationship created: (bone dance)-[was_nominated_for]->(hugo award)
2026-05-15 05:24:09 | GraphService | INFO | [Graph] Relationship created: (bone dance)-[was_nominated_for]->(nebula award)
2026-05-15 05:24:09 | GraphService | INFO | [Graph] Relationship created: (war for the oaks)-[is_an_example_of]->(urban fantasy)
2026-05-15 05:24:09 | GraphService | INFO | [Graph] Relationship created: (emma bull)-[cocreated_liavek_with]->(will shetterly)
2026-05-15 05:24:09 | GraphService | INFO | [Graph] Relationship created: (anthology)-[is_set_in]->(liavek)
2026-05-15 05:24:10 | GraphService | INFO | [Graph] Relationship created: (emma bull)-[was_a_member_of]->(cats laughing)
2026-05-15 05:24:10 | GraphService | INFO | [Graph] Relationship created: (emma bull)-[was_a_member_of]->(the flash girls)
2026-05-15 05:24:10 | GraphService | INFO | [Graph] Relationship created: (cats laughing)-[was_based_in]->(minneapolis)
2026-05-15 05:24:10 | GraphService | INFO | [Graph] Relationship created: (the flash girls)-[was_based_in]->(minneapolis)
2026-05-15 05:26:25 | GraphService | INFO | [Graph] Relationship created: (adeline virginia woolf)-[has_maiden_name]->(stephen)
2026-05-15 05:26:25 | GraphService | INFO | [Graph] Relationship created: (adeline virginia woolf)-[is_considered_one_of_the_foremost_members_of]->(modernists)
2026-05-15 05:26:25 | GraphService | INFO | [Graph] Relationship created: (adeline virginia woolf)-[pioneered_as_a_narrative_device]->(stream of consciousness)
2026-05-15 05:26:25 | GraphService | INFO | [Graph] Relationship created: (adeline virginia woolf)-[was_born_in]->(kensington)
2026-05-15 05:26:25 | GraphService | INFO | [Graph] Relationship created: (kensington)-[is_located_within]->(london)
2026-05-15 05:26:25 | GraphService | INFO | [Graph] Relationship created: (adeline virginia woolf)-[attended]->(king's college london)
2026-05-15 05:26:25 | GraphService | INFO | [Graph] Relationship created: (adeline virginia woolf)-[was_acquainted_with]->(early reformers of women's higher education)
2026-05-15 05:28:38 | GraphService | INFO | [Graph] Relationship created: (orlando: a biography)-[was_written_by]->(virginia woolf)
2026-05-15 05:28:38 | GraphService | INFO | [Graph] Relationship created: (orlando: a biography)-[was_first_published_on]->(11 october 1928)
2026-05-15 05:28:38 | GraphService | INFO | [Graph] Relationship created: (orlando: a biography)-[was_inspired_by_the_family_history_of]->(vita sackville-west)
2026-05-15 05:28:38 | GraphService | INFO | [Graph] Relationship created: (virginia woolf)-[was_a_lover_and_close_friend_to]->(vita sackville-west)
2026-05-15 05:28:38 | GraphService | INFO | [Graph] Relationship created: (orlando: a biography)-[is_a_history_of_in_satiric_form]->(english literature)
2026-05-15 05:28:38 | GraphService | INFO | [Graph] Relationship created: (orlando)-[meets_key_figures_of]->(english literature)
2026-05-15 05:28:38 | GraphService | INFO | [Graph] Relationship created: (orlando: a biography)-[is_considered_a]->(feminist classic)
2026-05-15 05:28:38 | GraphService | INFO | [Graph] Relationship created: (orlando: a biography)-[has_been_written_about_by]->(scholars)
2026-05-15 05:33:35 | GraphService | INFO | [Graph] Relationship created: (jane de gay)-[is_an_expert_on_the_life_and_works_of]->(virginia woolf)
2026-05-15 05:33:35 | GraphService | INFO | [Graph] Relationship created: (jane de gay)-[includes_writings_about]->(series of articles)
2026-05-15 05:33:35 | GraphService | INFO | [Graph] Relationship created: (jane de gay)-[authored]->(virginia woolf's novels and the literary past)
2026-05-15 05:33:35 | GraphService | INFO | [Graph] Relationship created: (edinburgh university press)-[published]->(virginia woolf's novels and the literary past)
2026-05-15 05:33:35 | GraphService | INFO | [Graph] Relationship created: (jane de gay)-[had_her_work_recognized_by]->(virginia woolf society of great britain)
2026-05-15 05:33:35 | GraphService | INFO | [Graph] Relationship created: (jane de gay)-[coedited_with_lizbeth_goodman]->(languages of theatre shaped by women)
2026-05-15 05:33:35 | GraphService | INFO | [Graph] Relationship created: (lizbeth goodman)-[coedited_the_book_with]->(jane de gay)
2026-05-15 05:35:20 | GraphService | INFO | [Graph] Relationship created: (freshwater)-[was_composed_by]->(andy vores)
2026-05-15 05:35:20 | GraphService | INFO | [Graph] Relationship created: (freshwater)-[is_based_on]->(comic play)
2026-05-15 05:35:20 | GraphService | INFO | [Graph] Relationship created: (andy vores)-[received_assistance_from]->(quentin bell)
2026-05-15 05:35:20 | GraphService | INFO | [Graph] Relationship created: (virginia woolf)-[wrote]->(comic play)
2026-05-15 05:35:20 | GraphService | INFO | [Graph] Relationship created: (quentin bell)-[is_the_nephew_and_executor_of]->(virginia woolf)
2026-05-15 05:35:20 | GraphService | INFO | [Graph] Relationship created: (quentin bell)-[provided]->(earlier version of the text)
2026-05-15 05:35:20 | GraphService | INFO | [Graph] Relationship created: (earlier version of the text)-[served_as_inspiration_for_passages_in]->(libretto)
2026-05-15 05:37:45 | GraphService | INFO | [Graph] Relationship created: (virginia woolf)-[is_author_of]->("the duchess and the jeweller")
2026-05-15 05:37:45 | GraphService | INFO | [Graph] Relationship created: (virginia woolf)-[is_an_advocate_for_addressing]->(stream of consciousness)
2026-05-15 05:37:45 | GraphService | INFO | [Graph] Relationship created: ("the duchess and the jeweller")-[shows_thoughts_actions_of]->(greedy jeweller)
2026-05-15 05:37:45 | GraphService | INFO | [Graph] Relationship created: ("the duchess and the jeweller")-[was_first_published_in]->(harper's bazaar magazine)
2026-05-15 05:37:45 | GraphService | INFO | [Graph] Relationship created: ("the duchess and the jeweller")-[was_initially_published_during]->(april 1938)
2026-05-15 05:37:45 | GraphService | INFO | [Graph] Relationship created: ("the duchess and the jeweller")-[was_subsequently_published_in]->(a haunted house and other short stories)
2026-05-15 05:37:45 | GraphService | INFO | [Graph] Relationship created: ("the duchess and the jeweller")-[was_subsequently_published_during]->(1944)
2026-05-15 05:40:42 | GraphService | INFO | [Graph] Relationship created: (moments of being)-[is_written_by]->(virginia woolf)
2026-05-15 05:40:42 | GraphService | INFO | [Graph] Relationship created: (moments of being)-[was_found_in]->(papers)
2026-05-15 05:40:42 | GraphService | INFO | [Graph] Relationship created: (papers)-[were_used_by]->(quentin bell)
2026-05-15 05:40:42 | GraphService | INFO | [Graph] Relationship created: (biography of virginia woolf)-[was_written_by]->(quentin bell)
2026-05-15 05:40:42 | GraphService | INFO | [Graph] Relationship created: (biography of virginia woolf)-[was_published_in]->(1972)
2026-05-15 05:40:42 | GraphService | INFO | [Graph] Relationship created: (moments of being)-[was_edited_by]->(jeanne schulkind)
2026-05-15 05:40:42 | GraphService | INFO | [Graph] Relationship created: (moments of being)-[was_edited_in]->(1976)
2026-05-15 05:40:42 | GraphService | INFO | [Graph] Relationship created: (second edition)-[was_published_in]->(1985)
2026-05-15 05:40:42 | GraphService | INFO | [Graph] Relationship created: (british library in london)-[is_located]->(london)
2026-05-15 05:43:55 | GraphService | INFO | [Graph] Relationship created: (jane marcus)-[is_a]->(feminist literary scholar)
2026-05-15 05:43:55 | GraphService | INFO | [Graph] Relationship created: (jane marcus)-[specializes_in]->(women writers)
2026-05-15 05:43:55 | GraphService | INFO | [Graph] Relationship created: (jane marcus)-[focused_on]->(virginia woolf)
2026-05-15 05:43:55 | GraphService | INFO | [Graph] Relationship created: (jane marcus)-[devised_groundbreaking_analyses_of]->(woolf's writings)
2026-05-15 05:43:55 | GraphService | INFO | [Graph] Relationship created: (woolf's writings)-[contain]->(feminist themes)
2026-05-15 05:43:55 | GraphService | INFO | [Graph] Relationship created: (woolf's writings)-[contain]->(pacifist themes)
2026-05-15 05:43:55 | GraphService | INFO | [Graph] Relationship created: (woolf's writings)-[contain]->(socialist themes)
2026-05-15 05:43:55 | GraphService | INFO | [Graph] Relationship created: (woolf's writings)-[contain_a]->(critique of imperialism)
2026-05-15 05:43:55 | GraphService | INFO | [Graph] Relationship created: (woolf's writings)-[contain_a_critique_of]->(bourgeois society)
2026-05-15 05:43:55 | GraphService | INFO | [Graph] Relationship created: (jane marcus)-[garnered_opposition_from]->(earlier scholars and critics)
2026-05-15 05:45:58 | GraphService | INFO | [Graph] Relationship created: (billy boy)-[is_found_in]->(united states)
2026-05-15 05:45:58 | GraphService | INFO | [Graph] Relationship created: (billy boy)-[has]->(roud folk song index number 326)
2026-05-15 05:45:58 | GraphService | INFO | [Graph] Relationship created: (billy boy)-[is_a_variant_of]->(my boy billy)
2026-05-15 05:45:59 | GraphService | INFO | [Graph] Relationship created: (ralph vaughan williams)-[collected]->(my boy billy)
2026-05-15 05:45:59 | GraphService | INFO | [Graph] Relationship created: (ralph vaughan williams)-[published]->(billy boy)
2026-05-15 05:45:59 | GraphService | INFO | [Graph] Relationship created: (billy boy)-[was_published_in]->(novello's school songs)
2026-05-15 05:45:59 | GraphService | INFO | [Graph] Relationship created: (billy boy)-[is_popular_with]->(orange order)
2026-05-15 05:47:37 | GraphService | INFO | [Graph] Relationship created: (pretty little dutch girl)-[is_a_type_of]->(nursery rhyme)
2026-05-15 05:47:37 | GraphService | INFO | [Graph] Relationship created: (pretty little dutch girl)-[is_also_a_type_of]->(clapping game)
2026-05-15 05:47:37 | GraphService | INFO | [Graph] Relationship created: (pretty little dutch girl)-[is_also_a_type_of]->(jump-rope rhyme)
2026-05-15 05:47:37 | GraphService | INFO | [Graph] Relationship created: (pretty little dutch girl)-[has_the]->(roud folk song index number 12986)
2026-05-15 05:50:00 | GraphService | INFO | [Graph] Relationship created: (tweedledum)-[is_a_character_in]->(english nursery rhyme)
2026-05-15 05:50:00 | GraphService | INFO | [Graph] Relationship created: (tweedledee)-[is_a_character_in]->(english nursery rhyme)
2026-05-15 05:50:00 | GraphService | INFO | [Graph] Relationship created: (tweedledum)-[is_a_character_in]->(through the looking-glass, and what alice found there)
2026-05-15 05:50:00 | GraphService | INFO | [Graph] Relationship created: (tweedledee)-[is_a_character_in]->(through the looking-glass, and what alice found there)
2026-05-15 05:50:00 | GraphService | INFO | [Graph] Relationship created: (english nursery rhyme)-[has_the]->(roud folk song index number of 19800)
2026-05-15 05:50:00 | GraphService | INFO | [Graph] Relationship created: (john byrom)-[wrote]->(epigram)
2026-05-15 05:51:53 | GraphService | INFO | [Graph] Relationship created: (aiken drum)-[is_a_type_of]->(folk song)
2026-05-15 05:51:53 | GraphService | INFO | [Graph] Relationship created: (aiken drum)-[is_also_a_type_of]->(nursery rhyme)
2026-05-15 05:51:53 | GraphService | INFO | [Graph] Relationship created: (aiken drum)-[probably_originated_from]->(jacobite song)
2026-05-15 05:51:53 | GraphService | INFO | [Graph] Relationship created: (jacobite song)-[is_about]->(battle of sheriffmuir)
2026-05-15 05:51:53 | GraphService | INFO | [Graph] Relationship created: (battle of sheriffmuir)-[occurred_in]->(1715)
2026-05-15 05:51:53 | GraphService | INFO | [Graph] Relationship created: (aiken drum)-[has_an_of]->(roud folk song index number 2571)
2026-05-15 05:53:19 | GraphService | INFO | [Graph] Relationship created: ("row, row, row your boat")-[is_a_type_of]->(nursery rhyme)
2026-05-15 05:53:19 | GraphService | INFO | [Graph] Relationship created: ("row, row, row your boat")-[is_a_type_of]->(children's song)
2026-05-15 05:53:19 | GraphService | INFO | [Graph] Relationship created: ("row, row, row your boat")-[can_be_classified_as]->("action" nursery rhyme)
2026-05-15 05:53:19 | GraphService | INFO | [Graph] Relationship created: ("row, row, row your boat")-[is_written_in]->(english language)
2026-05-15 05:53:19 | GraphService | INFO | [Graph] Relationship created: ("row, row, row your boat")-[has_the]->(roud folk song index number)
2026-05-15 05:53:19 | GraphService | INFO | [Graph] Relationship created: (roud folk song index number)-[assigns_the_value]->(19236)
2026-05-15 05:55:55 | GraphService | INFO | [Graph] Relationship created: (three little kittens)-[is_written_in]->(english language)
2026-05-15 05:55:55 | GraphService | INFO | [Graph] Relationship created: (three little kittens)-[has_roots_in]->(british folk tradition)
2026-05-15 05:55:55 | GraphService | INFO | [Graph] Relationship created: (three little kittens)-[is_attributed_to]->(eliza lee cabot follen)
2026-05-15 05:55:55 | GraphService | INFO | [Graph] Relationship created: (three little kittens)-[was_absorbed_into]->(mother goose collection)
2026-05-15 05:55:55 | GraphService | INFO | [Graph] Relationship created: (three little kittens)-[tells_of_actions_involving]->(kittens)
2026-05-15 05:55:55 | GraphService | INFO | [Graph] Relationship created: (kittens)-[lose_find_and_soil]->(mittens)
2026-05-15 05:55:55 | GraphService | INFO | [Graph] Relationship created: (kittens)-[receive_approval_from]->(mother)
2026-05-15 05:55:56 | GraphService | INFO | [Graph] Relationship created: (kittens)-[receive]->(approval)
2026-05-15 05:55:56 | GraphService | INFO | [Graph] Relationship created: (kittens)-[receive]->(pie)
2026-05-15 05:55:56 | GraphService | INFO | [Graph] Relationship created: (three little kittens)-[has]->(roud folk song index number 16150)
2026-05-15 05:57:47 | GraphService | INFO | [Graph] Relationship created: (did you ever see a lassie?)-[is_classified_as]->(folk song)
2026-05-15 05:57:47 | GraphService | INFO | [Graph] Relationship created: (did you ever see a lassie?)-[is_classified_as]->(nursery rhyme)
2026-05-15 05:57:47 | GraphService | INFO | [Graph] Relationship created: (did you ever see a lassie?)-[is_classified_as]->(singing game)
2026-05-15 05:57:48 | GraphService | INFO | [Graph] Relationship created: (did you ever see a lassie?)-[has_an_index_number_of]->(5040)
2026-05-15 05:57:48 | GraphService | INFO | [Graph] Relationship created: (roud folk song index)-[assigns_the_number]->(5040)
2026-05-15 06:00:03 | GraphService | INFO | [Graph] Relationship created: (a wise old owl)-[has_an_number_of_7734]->(roud folk song index)
2026-05-15 06:00:03 | GraphService | INFO | [Graph] Relationship created: (a wise old owl)-[is_listed_as_entry_number_394_in]->(the oxford dictionary of nursery rhymes, 2nd ed.)
