2026-02-25 05:27:07 | LLMService | INFO | Primary LLM Provider: OLLAMA
2026-02-27 02:20:57 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:20:57 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:21:27 | LLMService | ERROR | Async Entity Summary Generation Failed for model building: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:21:31 | LLMService | ERROR | Async Entity Summary Generation Failed for new york society of model engineers: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:21:35 | LLMService | ERROR | Async Entity Summary Generation Failed for model railroad: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:21:39 | LLMService | ERROR | Async Entity Summary Generation Failed for central park: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:21:43 | LLMService | ERROR | Async Entity Summary Generation Failed for move layout: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:21:47 | LLMService | ERROR | Async Entity Summary Generation Failed for hoboken: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:21:51 | LLMService | ERROR | Async Entity Summary Generation Failed for dismantle layout: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:22:01 | LLMService | ERROR | Async Entity Summary Generation Failed for New York Society of Model Engineers: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:22:04 | LLMService | ERROR | Async Entity Summary Generation Failed for delaware water gap: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:22:10 | LLMService | ERROR | Async Entity Summary Generation Failed for astor building: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:22:13 | LLMService | ERROR | Async Entity Summary Generation Failed for lackawanna railroad: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:22:17 | LLMService | ERROR | Async Entity Summary Generation Failed for war effort: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:22:23 | LLMService | ERROR | Async Entity Summary Generation Failed for 23rd street: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:23:17 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:23:17 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:23:52 | LLMService | ERROR | Async Entity Summary Generation Failed for depression: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:23:56 | LLMService | ERROR | Async Entity Summary Generation Failed for o cheiro do ralo: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:24:00 | LLMService | ERROR | Async Entity Summary Generation Failed for O Cheiro do Ralo: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:24:15 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:24:15 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:24:46 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:24:46 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:25:24 | LLMService | ERROR | Async Entity Summary Generation Failed for lord haliburton of dirleton: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:25:28 | LLMService | ERROR | Async Entity Summary Generation Failed for dirleton castle: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:25:31 | LLMService | ERROR | Async Entity Summary Generation Failed for lordship of parliament: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:25:46 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:25:46 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:26:22 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:26:22 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:26:54 | LLMService | ERROR | Async Entity Summary Generation Failed for hampden–sydney college: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:26:57 | LLMService | ERROR | Async Entity Summary Generation Failed for public research university: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:27:01 | LLMService | ERROR | Async Entity Summary Generation Failed for medical education: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:27:08 | LLMService | ERROR | Async Entity Summary Generation Failed for vcu health system: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:27:31 | LLMService | ERROR | Async Entity Summary Generation Failed for virginia commonwealth university: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:27:35 | LLMService | ERROR | Async Entity Summary Generation Failed for virginia general assembly: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:27:38 | LLMService | ERROR | Async Entity Summary Generation Failed for medical college of virginia: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:27:41 | LLMService | ERROR | Async Entity Summary Generation Failed for richmond professional institute: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:28:25 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:28:25 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:29:11 | LLMService | ERROR | Async Entity Summary Generation Failed for henry j. kaiser: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:29:18 | LLMService | ERROR | Async Entity Summary Generation Failed for shipbuilding: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:29:24 | LLMService | ERROR | Async Entity Summary Generation Failed for kaiser shipyards: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:29:49 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:29:49 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:30:35 | LLMService | ERROR | Async Entity Summary Generation Failed for music: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:30:39 | LLMService | ERROR | Async Entity Summary Generation Failed for the original jam sessions 1969: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:30:42 | LLMService | ERROR | Async Entity Summary Generation Failed for The Bill Cosby Show: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:30:47 | LLMService | ERROR | Async Entity Summary Generation Failed for quincy jones: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:30:57 | LLMService | ERROR | Async Entity Summary Generation Failed for bill cosby: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:31:32 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:31:32 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:32:22 | LLMService | ERROR | Async Entity Summary Generation Failed for hypermarket: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:32:26 | LLMService | ERROR | Async Entity Summary Generation Failed for discount supermarket: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:32:29 | LLMService | ERROR | Async Entity Summary Generation Failed for establish chain: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:32:39 | LLMService | ERROR | Async Entity Summary Generation Failed for savacentre: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:32:46 | LLMService | ERROR | Async Entity Summary Generation Failed for Sainsbury's SavaCentre: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:33:14 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:33:14 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:33:49 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:33:49 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:34:22 | LLMService | ERROR | Async Entity Summary Generation Failed for diplomacy: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:34:25 | LLMService | ERROR | Async Entity Summary Generation Failed for ais: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:34:28 | LLMService | ERROR | Async Entity Summary Generation Failed for st augustine: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:34:32 | LLMService | ERROR | Async Entity Summary Generation Failed for Period of Friendship: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:34:36 | LLMService | ERROR | Async Entity Summary Generation Failed for alvaro mexia: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:34:40 | LLMService | ERROR | Async Entity Summary Generation Failed for cape canaveral: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:34:43 | LLMService | ERROR | Async Entity Summary Generation Failed for exploration: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:34:47 | LLMService | ERROR | Async Entity Summary Generation Failed for native populations: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:34:52 | LLMService | ERROR | Async Entity Summary Generation Failed for spanish: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:35:27 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:35:27 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:36:19 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:36:19 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:36:42 | LLMService | ERROR | Async Entity Summary Generation Failed for abdülmecid ii: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:36:47 | LLMService | ERROR | Async Entity Summary Generation Failed for ottoman princess: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:36:50 | LLMService | ERROR | Async Entity Summary Generation Failed for salih bey svatnba: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:36:57 | LLMService | ERROR | Async Entity Summary Generation Failed for gevheri kadın: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:37:02 | LLMService | ERROR | Async Entity Summary Generation Failed for caliph: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:37:10 | LLMService | ERROR | Async Entity Summary Generation Failed for esma sultan: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:37:14 | LLMService | ERROR | Async Entity Summary Generation Failed for sultan abdülaziz: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:37:55 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:37:55 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:38:36 | LLMService | ERROR | Async Entity Summary Generation Failed for alex ferguson: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:38:40 | LLMService | ERROR | Async Entity Summary Generation Failed for football management: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:38:51 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:38:51 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:39:47 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:39:47 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:40:20 | LLMService | ERROR | Async Entity Summary Generation Failed for kevin spacey: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:40:26 | LLMService | ERROR | Async Entity Summary Generation Failed for soundtrack: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:40:30 | LLMService | ERROR | Async Entity Summary Generation Failed for russell crowe: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:40:35 | LLMService | ERROR | Async Entity Summary Generation Failed for guy pearce: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:40:40 | LLMService | ERROR | Async Entity Summary Generation Failed for l.a. confidential: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:40:54 | LLMService | ERROR | Async Entity Summary Generation Failed for film: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:40:57 | LLMService | ERROR | Async Entity Summary Generation Failed for restless records: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:41:01 | LLMService | ERROR | Async Entity Summary Generation Failed for james cromwell: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:41:09 | LLMService | ERROR | Async Entity Summary Generation Failed for jerry goldsmith: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:41:13 | LLMService | ERROR | Async Entity Summary Generation Failed for kim basinger: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:41:18 | LLMService | ERROR | Async Entity Summary Generation Failed for varèse sarabande records: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:41:23 | LLMService | ERROR | Async Entity Summary Generation Failed for danny devito: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:41:29 | LLMService | ERROR | Async Entity Summary Generation Failed for L.A. Confidential (soundtrack): Expecting value: line 1 column 1 (char 0)
2026-02-27 02:42:41 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:42:41 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:43:19 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:43:19 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:44:05 | LLMService | ERROR | Async Entity Summary Generation Failed for new orleans: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:44:11 | LLMService | ERROR | Async Entity Summary Generation Failed for nfl: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:44:22 | LLMService | ERROR | Async Entity Summary Generation Failed for jerry glanville: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:44:26 | LLMService | ERROR | Async Entity Summary Generation Failed for 1990 atlanta falcons season: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:44:33 | LLMService | ERROR | Async Entity Summary Generation Failed for houston: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:44:36 | LLMService | ERROR | Async Entity Summary Generation Failed for hire coach: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:44:41 | LLMService | ERROR | Async Entity Summary Generation Failed for atlanta falcons: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:44:47 | LLMService | ERROR | Async Entity Summary Generation Failed for national football league: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:44:50 | LLMService | ERROR | Async Entity Summary Generation Failed for change helmets: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:44:53 | LLMService | ERROR | Async Entity Summary Generation Failed for playoffs: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:44:57 | LLMService | ERROR | Async Entity Summary Generation Failed for cincinnati: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:45:51 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:45:51 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:46:46 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:46:46 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:47:48 | LLMService | ERROR | Async Entity Summary Generation Failed for ophur: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:47:52 | LLMService | ERROR | Async Entity Summary Generation Failed for rock band: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:48:04 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:48:04 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:48:43 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:48:44 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:49:07 | LLMService | ERROR | Async Entity Summary Generation Failed for dc nation: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:49:10 | LLMService | ERROR | Async Entity Summary Generation Failed for comedy: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:49:17 | LLMService | ERROR | Async Entity Summary Generation Failed for dc comics: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:49:21 | LLMService | ERROR | Async Entity Summary Generation Failed for teen titans go!: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:49:26 | LLMService | ERROR | Async Entity Summary Generation Failed for animation: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:49:31 | LLMService | ERROR | Async Entity Summary Generation Failed for Teen Titans: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:49:35 | LLMService | ERROR | Async Entity Summary Generation Failed for DC Nation: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:49:40 | LLMService | ERROR | Async Entity Summary Generation Failed for create tv show: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:49:55 | LLMService | ERROR | Async Entity Summary Generation Failed for teen titans: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:49:58 | LLMService | ERROR | Async Entity Summary Generation Failed for dc: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:50:55 | LLMService | WARNING | Atomic fact extraction failed for dc: Error code: 400 - {'error': 'The model has crashed without additional information. (Exit code: null)'}
2026-02-27 02:50:55 | LLMService | WARNING | Atomic fact extraction failed for teen titans: Error code: 400 - {'error': 'The model has crashed without additional information. (Exit code: null)'}
2026-02-27 02:50:56 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:51:07 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:51:48 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:51:48 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:52:20 | LLMService | ERROR | Async Entity Summary Generation Failed for molecular biology: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:52:23 | LLMService | ERROR | Async Entity Summary Generation Failed for neuroscience: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:52:28 | LLMService | ERROR | Async Entity Summary Generation Failed for princeton university: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:52:32 | LLMService | ERROR | Async Entity Summary Generation Failed for jonathan cohen: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:52:40 | LLMService | ERROR | Async Entity Summary Generation Failed for princeton neuroscience institute: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:52:43 | LLMService | ERROR | Async Entity Summary Generation Failed for psychology: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:52:46 | LLMService | ERROR | Async Entity Summary Generation Failed for david tank: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:52:50 | LLMService | ERROR | Async Entity Summary Generation Failed for rafael moneo: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:53:21 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:53:21 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:53:57 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:53:57 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:54:48 | LLMService | ERROR | Async Entity Summary Generation Failed for james gunn: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:54:51 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:54:51 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:55:37 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:55:37 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:56:31 | LLMService | ERROR | Async Entity Summary Generation Failed for walt disney productions: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:56:35 | LLMService | ERROR | Async Entity Summary Generation Failed for winnie the pooh: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:56:39 | LLMService | ERROR | Async Entity Summary Generation Failed for a. a. milne: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:56:43 | LLMService | ERROR | Async Entity Summary Generation Failed for buena vista distribution company: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:56:46 | LLMService | ERROR | Async Entity Summary Generation Failed for richard m. sherman: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:56:49 | LLMService | ERROR | Async Entity Summary Generation Failed for robert b. sherman: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:56:54 | LLMService | ERROR | Async Entity Summary Generation Failed for Winnie-the-Pooh: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:57:00 | LLMService | ERROR | Async Entity Summary Generation Failed for The House at Pooh Corner: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:57:04 | LLMService | ERROR | Async Entity Summary Generation Failed for animation: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:57:08 | LLMService | ERROR | Async Entity Summary Generation Failed for literature: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:57:54 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:57:54 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:58:24 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 02:58:24 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 02:59:03 | LLMService | ERROR | Async Entity Summary Generation Failed for william shakespeare: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:59:06 | LLMService | ERROR | Async Entity Summary Generation Failed for shakespeare: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:59:09 | LLMService | ERROR | Async Entity Summary Generation Failed for adaptation: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:59:20 | LLMService | ERROR | Async Entity Summary Generation Failed for Romeo and Juliet: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:59:23 | LLMService | ERROR | Async Entity Summary Generation Failed for hitoshi sakimoto: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:59:25 | LLMService | ERROR | Async Entity Summary Generation Failed for funimation: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:59:28 | LLMService | ERROR | Async Entity Summary Generation Failed for sky perfect well think: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:59:31 | LLMService | ERROR | Async Entity Summary Generation Failed for mizrock: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:59:34 | LLMService | ERROR | Async Entity Summary Generation Failed for fumitoshi oizaki: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:59:37 | LLMService | ERROR | Async Entity Summary Generation Failed for 12012: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:59:40 | LLMService | ERROR | Async Entity Summary Generation Failed for lena park: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:59:43 | LLMService | ERROR | Async Entity Summary Generation Failed for gonzo: Expecting value: line 1 column 1 (char 0)
2026-02-27 02:59:46 | LLMService | ERROR | Async Entity Summary Generation Failed for reiko yoshida: Expecting value: line 1 column 1 (char 0)
2026-02-27 03:00:32 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 03:00:32 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 03:01:14 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 03:01:14 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 03:02:02 | LLMService | ERROR | Async Entity Summary Generation Failed for dirleton castle: Expecting value: line 1 column 1 (char 0)
2026-02-27 03:02:07 | LLMService | ERROR | Async Entity Summary Generation Failed for yellowcraig: Expecting value: line 1 column 1 (char 0)
2026-02-27 03:02:12 | LLMService | ERROR | Async Entity Summary Generation Failed for dirleton: Expecting value: line 1 column 1 (char 0)
2026-02-27 03:02:16 | LLMService | ERROR | Async Entity Summary Generation Failed for north berwick west links: Expecting value: line 1 column 1 (char 0)
2026-02-27 03:02:25 | LLMService | ERROR | Async Entity Summary Generation Failed for east lothian: Expecting value: line 1 column 1 (char 0)
2026-02-27 03:02:29 | LLMService | ERROR | Async Entity Summary Generation Failed for links: Expecting value: line 1 column 1 (char 0)
2026-02-27 03:02:34 | LLMService | ERROR | Async Entity Summary Generation Failed for firth of forth: Expecting value: line 1 column 1 (char 0)
2026-02-27 03:02:38 | LLMService | ERROR | Async Entity Summary Generation Failed for archerfield estate: Expecting value: line 1 column 1 (char 0)
2026-02-27 03:02:43 | LLMService | ERROR | Async Entity Summary Generation Failed for broad sands bay: Expecting value: line 1 column 1 (char 0)
2026-02-27 03:03:43 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 03:03:43 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 03:04:13 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 03:04:13 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 03:05:26 | LLMService | ERROR | Async Entity Summary Generation Failed for song: Expecting value: line 1 column 1 (char 0)
2026-02-27 03:05:30 | LLMService | ERROR | Async Entity Summary Generation Failed for de la soul: Expecting value: line 1 column 1 (char 0)
2026-02-27 03:05:35 | LLMService | ERROR | Async Entity Summary Generation Failed for gorillaz: Expecting value: line 1 column 1 (char 0)
2026-02-27 03:05:47 | LLMService | ERROR | Async Entity Summary Generation Failed for music: Expecting value: line 1 column 1 (char 0)
2026-02-27 03:05:52 | LLMService | ERROR | Async Entity Summary Generation Failed for feel good inc.: Expecting value: line 1 column 1 (char 0)
2026-02-27 03:06:01 | LLMService | ERROR | Async Entity Summary Generation Failed for Demon Days: Expecting value: line 1 column 1 (char 0)
2026-02-27 03:06:04 | LLMService | ERROR | Async Entity Summary Generation Failed for damon albarn: Expecting value: line 1 column 1 (char 0)
